i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38
35,battlestargalactica2003,0.12451923076923077,0.0004807692307692308,0.035576923076923075,0.10865384615384616,0.014423076923076924,0.046153846153846156,0.02403846153846154,0.014423076923076924,0.07692307692307693,0.051923076923076926,0.05336538461538461,0.0009615384615384616,0.10384615384615385,0.0038461538461538464,0.041346153846153845,0.023557692307692307,0.025,0.027884615384615386,0.009134615384615385,0.0009615384615384616,0.007211538461538462,0.03125,0.0014423076923076924,0.009134615384615385,0.0125,0.0019230769230769232,0.0057692307692307696,0.01201923076923077,0.0009615384615384616,0.013461538461538462,0.007211538461538462,0.032692307692307694,0.01201923076923077,0.0019230769230769232,0.0028846153846153848,0.0125,0.0019230769230769232,0.046153846153846156
36,gravityfalls,0.04685990338164251,0.005797101449275362,0.05893719806763285,0.25072463768115943,0.0391304347826087,0.010144927536231883,0.017391304347826087,0.021739130434782608,0.051690821256038647,0.013043478260869565,0.058454106280193235,0.01884057971014493,0.003381642512077295,0.005797101449275362,0.03768115942028986,0.0004830917874396135,0.010144927536231883,0.011111111111111112,0.05458937198067633,0.021256038647342997,0.004347826086956522,0.0024154589371980675,0.022705314009661835,0.008695652173913044,0.05748792270531401,0.007729468599033816,0.04830917874396135,0.017874396135265702,0.04396135265700483,0.003381642512077295,0.000966183574879227,0.000966183574879227,0.012560386473429951,0.005797101449275362,0.015458937198067632,0.004830917874396135,0.004347826086956522,0.000966183574879227
37,saturdaynightlive,0.029597282872392043,0.001455604075691412,0.023289665211062592,0.2314410480349345,0.049005337214944204,0.029597282872392043,0.014070839398350316,0.006307617661329452,0.015526443474041727,0.009218825812712276,0.07423580786026202,0.008733624454148471,0.002911208151382824,0.0038816108685104317,0.010674429888403688,0.00048520135856380397,0.019408054342552158,0.0019408054342552159,0.021348859776807377,0.019893255701115962,0.0,0.049005337214944204,0.009704027171276079,0.015041242115477924,0.09558466763706938,0.0038816108685104317,0.017952450266860747,0.11402231926249394,0.046094129063561376,0.017467248908296942,0.00048520135856380397,0.008733624454148471,0.0019408054342552159,0.0048520135856380394,0.00048520135856380397,0.004366812227074236,0.0019408054342552159,0.03541969917515769
38,ncis,0.14070107108081792,0.0004868549172346641,0.04040895813047712,0.07935735150925025,0.029211295034079845,0.04430379746835443,0.02531645569620253,0.0004868549172346641,0.0379746835443038,0.0019474196689386564,0.09931840311587146,0.0004868549172346641,0.004868549172346641,0.0004868549172346641,0.03359298928919182,0.007789678675754625,0.13242453748782862,0.0019474196689386564,0.0024342745861733205,0.0029211295034079843,0.0029211295034079843,0.0365141187925998,0.011197663096397274,0.01314508276533593,0.04430379746835443,0.0004868549172346641,0.006329113924050633,0.05404089581304771,0.0034079844206426485,0.016553067185978577,0.0004868549172346641,0.02044790652385589,0.009250243427458617,0.0019474196689386564,0.0,0.030671859785783837,0.0004868549172346641,0.06134371957156767
39,thexfiles,0.13092330239374694,0.011235955056179775,0.04201270151441133,0.1617000488519785,0.02149487054225696,0.04298974108451392,0.025403028822667317,0.03126526624328285,0.04787493893502687,0.02051783097215437,0.08402540302882266,0.0019540791402051783,0.006839276990718124,0.004396678065461651,0.02979970688812897,0.005862237420615535,0.07767464582315584,0.0356619443087445,0.021006350757205666,0.0,0.0014655593551538837,0.013678553981436248,0.004885197850512946,0.013678553981436248,0.032730825598436736,0.0,0.010258915486077186,0.032730825598436736,0.006350757205666829,0.012212994626282364,0.0009770395701025891,0.01612115290669272,0.004396678065461651,0.0009770395701025891,0.005862237420615535,0.017586712261846604,0.0039081582804103565,0.019540791402051783
40,howimetyourmother,0.0542256961406937,0.0004885197850512946,0.04689789936492428,0.16414264777723497,0.04592085979482169,0.05031753786028334,0.014655593551538837,0.0019540791402051783,0.01612115290669272,0.0029311187103077674,0.07914020517830972,0.002442598925256473,0.0004885197850512946,0.0004885197850512946,0.015632633121641426,0.0,0.012212994626282364,0.0019540791402051783,0.0073277967757694185,0.01709819247679531,0.0014655593551538837,0.03859306301905227,0.019540791402051783,0.034684904738641914,0.09819247679531021,0.0009770395701025891,0.008793356130923302,0.14997557401074743,0.025891548607718612,0.03321934538348803,0.0004885197850512946,0.006350757205666829,0.003419638495359062,0.0019540791402051783,0.0,0.003419638495359062,0.0009770395701025891,0.03761602344894968
41,friends,0.03417533432392273,0.0,0.0475482912332838,0.1659237246161466,0.0475482912332838,0.05200594353640416,0.010896483407627538,0.00396235760277365,0.004952947003467063,0.001981178801386825,0.09955423476968796,0.0029717682020802376,0.0009905894006934125,0.001981178801386825,0.010896483407627538,0.0,0.014363546310054482,0.001981178801386825,0.003467062902426944,0.014858841010401188,0.0009905894006934125,0.0014858841010401188,0.037642397226349676,0.03615651312530956,0.13620604259534422,0.0004952947003467063,0.014363546310054482,0.16394254581475978,0.04457652303120357,0.03665180782565627,0.0,0.0004952947003467063,0.0004952947003467063,0.0024764735017335313,0.0,0.0024764735017335313,0.0009905894006934125,0.0004952947003467063
42,ranmaonehalf,0.05747126436781609,0.0014992503748125937,0.06646676661669165,0.1454272863568216,0.03648175912043978,0.0034982508745627187,0.01249375312343828,0.02048975512243878,0.09745127436281859,0.0009995002498750624,0.03948025987006497,0.006496751624187906,0.0009995002498750624,0.0079960019990005,0.01899050474762619,0.0,0.0074962518740629685,0.010494752623688156,0.04397801099450275,0.011494252873563218,0.004497751124437781,0.005997001499250375,0.0399800099950025,0.04997501249375312,0.026986506746626688,0.02148925537231384,0.06296851574212893,0.010494752623688156,0.01249375312343828,0.01649175412293853,0.001999000499750125,0.0009995002498750624,0.004997501249375313,0.07146426786606697,0.020989505247376312,0.0029985007496251873,0.0544727636181909,0.0009995002498750624
43,kingofthehill,0.04706477732793522,0.0,0.032388663967611336,0.16700404858299595,0.05161943319838057,0.018724696356275303,0.021761133603238867,0.0015182186234817814,0.01720647773279352,0.003036437246963563,0.08653846153846154,0.009109311740890687,0.0005060728744939271,0.0015182186234817814,0.0075910931174089065,0.0025303643724696357,0.030364372469635626,0.0020242914979757085,0.011639676113360324,0.022267206477732792,0.0015182186234817814,0.06781376518218624,0.019230769230769232,0.016194331983805668,0.09716599190283401,0.0010121457489878543,0.021761133603238867,0.11133603238866396,0.045040485829959516,0.019230769230769232,0.0010121457489878543,0.00708502024291498,0.004554655870445344,0.00354251012145749,0.0010121457489878543,0.0025303643724696357,0.0,0.04554655870445344
44,kimpossible,0.026449643947100712,0.000508646998982706,0.05340793489318413,0.167853509664293,0.041200406917599186,0.011190233977619531,0.02797558494404883,0.011698880976602238,0.07019328585961343,0.027466937945066123,0.052899287894201424,0.023397761953204477,0.003051881993896236,0.023397761953204477,0.04832146490335707,0.001525940996948118,0.0076297049847405905,0.009664292980671414,0.0762970498474059,0.027466937945066123,0.006103763987792472,0.000508646998982706,0.03814852492370295,0.015768056968463885,0.06154628687690743,0.02288911495422177,0.02899287894201424,0.013224821973550356,0.02797558494404883,0.004577822990844354,0.005595116988809766,0.002034587995930824,0.01017293997965412,0.006612410986775178,0.017293997965412006,0.020854526958290945,0.004577822990844354,0.001525940996948118
45,justiceleague,0.09370119729307652,0.0,0.031754294638209266,0.12441436751691827,0.015096304008328995,0.011452368558042686,0.02654867256637168,0.02654867256637168,0.12077043206663196,0.04060385216033316,0.05986465382613222,0.004685059864653826,0.022384174908901613,0.05778240499739719,0.05622071837584591,0.005726184279021343,0.011452368558042686,0.03331598125976054,0.05309734513274336,0.010411244143675169,0.009370119729307652,0.0015616866215512754,0.0031233732431025507,0.008849557522123894,0.005726184279021343,0.021863612701717855,0.01665799062988027,0.016137428422696512,0.004685059864653826,0.0026028110359187923,0.010411244143675169,0.001041124414367517,0.016137428422696512,0.002082248828735034,0.028630921395106715,0.028110359187922956,0.016137428422696512,0.001041124414367517
46,scrubs,0.055237102657634186,0.003126628452318916,0.04116727462219906,0.16362688900468994,0.05158936946326212,0.047941636268890045,0.020844189682126108,0.0005211047420531526,0.021886399166232414,0.0005211047420531526,0.10526315789473684,0.001563314226159458,0.0005211047420531526,0.0010422094841063053,0.013027618551328817,0.0010422094841063053,0.02136529442417926,0.001563314226159458,0.011464304325169358,0.018759770713913496,0.0005211047420531526,0.047420531526836895,0.015633142261594582,0.018759770713913496,0.08337675872850443,0.0020844189682126106,0.009379885356956748,0.11151641479937467,0.026055237102657634,0.03178738926524231,0.0005211047420531526,0.004168837936425221,0.004168837936425221,0.004168837936425221,0.0,0.004168837936425221,0.0036477331943720686,0.05054715997915581
47,reddwarf,0.04708994708994709,0.0,0.02275132275132275,0.2518518518518518,0.0291005291005291,0.02275132275132275,0.01798941798941799,0.020105820105820106,0.03968253968253968,0.0761904761904762,0.06296296296296296,0.007936507936507936,0.06878306878306878,0.004232804232804233,0.02433862433862434,0.008465608465608466,0.01164021164021164,0.043915343915343914,0.037037037037037035,0.011111111111111112,0.0021164021164021165,0.0005291005291005291,0.00582010582010582,0.011111111111111112,0.0582010582010582,0.0031746031746031746,0.014814814814814815,0.038624338624338624,0.01798941798941799,0.01164021164021164,0.0068783068783068784,0.0,0.0021164021164021165,0.0010582010582010583,0.004232804232804233,0.01216931216931217,0.0010582010582010583,0.0005291005291005291
48,community,0.055970149253731345,0.0037313432835820895,0.039445628997867806,0.17004264392324095,0.04157782515991471,0.04157782515991471,0.025053304904051173,0.0031982942430703624,0.030383795309168442,0.006396588486140725,0.09221748400852879,0.0021321961620469083,0.0026652452025586353,0.0015991471215351812,0.019722814498933903,0.0015991471215351812,0.027185501066098083,0.006396588486140725,0.007995735607675906,0.01812366737739872,0.0010660980810234541,0.044243070362473345,0.024520255863539446,0.023454157782515993,0.08208955223880597,0.0042643923240938165,0.010660980810234541,0.09914712153518124,0.026652452025586353,0.02185501066098081,0.0005330490405117271,0.007462686567164179,0.0042643923240938165,0.0037313432835820895,0.0,0.006396588486140725,0.0005330490405117271,0.04211087420042644
49,fairytail,0.08244111349036402,0.0021413276231263384,0.061027837259100645,0.08137044967880086,0.02676659528907923,0.0010706638115631692,0.017665952890792293,0.02462526766595289,0.14828693790149894,0.017130620985010708,0.029978586723768737,0.008029978586723769,0.0010706638115631692,0.009635974304068522,0.033190578158458245,0.0026766595289079227,0.0010706638115631692,0.010706638115631691,0.03800856531049251,0.004817987152034261,0.011777301927194861,0.0032119914346895075,0.018201284796573874,0.030513918629550323,0.005888650963597431,0.03961456102783726,0.046038543897216275,0.005888650963597431,0.0010706638115631692,0.009100642398286937,0.004282655246252677,0.0010706638115631692,0.0053533190578158455,0.04014989293361884,0.07548179871520343,0.0005353319057815846,0.09957173447537473,0.0005353319057815846
50,thefairlyoddparents,0.01929260450160772,0.0005359056806002144,0.04287245444801715,0.2315112540192926,0.05627009646302251,0.00857449088960343,0.01929260450160772,0.01607717041800643,0.02947481243301179,0.02090032154340836,0.05251875669882101,0.04233654876741694,0.0026795284030010718,0.009110396570203644,0.02090032154340836,0.0005359056806002144,0.008038585209003215,0.008038585209003215,0.08306538049303322,0.03590568060021436,0.006966773847802787,0.0005359056806002144,0.025187566988210074,0.005894962486602358,0.08038585209003216,0.00964630225080386,0.03965702036441586,0.01339764201500536,0.06806002143622722,0.0021436227224008574,0.0010718113612004287,0.0,0.00857449088960343,0.00482315112540193,0.01714898177920686,0.004287245444801715,0.0026795284030010718,0.001607717041800643
51,gargoyles,0.06809651474530831,0.004289544235924933,0.03967828418230563,0.12761394101876675,0.016621983914209115,0.009115281501340482,0.023056300268096516,0.036997319034852545,0.1067024128686327,0.02520107238605898,0.05201072386058981,0.008579088471849867,0.007506702412868633,0.021447721179624665,0.05415549597855228,0.0037533512064343165,0.016621983914209115,0.01769436997319035,0.058981233243967826,0.0037533512064343165,0.009115281501340482,0.039142091152815014,0.004289544235924933,0.009115281501340482,0.007506702412868633,0.013941018766756031,0.018230563002680965,0.005361930294906166,0.0021447721179624667,0.005898123324396783,0.004289544235924933,0.0418230563002681,0.0193029490616622,0.0016085790884718498,0.040214477211796246,0.012332439678284183,0.010723860589812333,0.05308310991957105
52,americandad,0.06120218579234973,0.00273224043715847,0.029508196721311476,0.23770491803278687,0.048087431693989074,0.015300546448087432,0.018579234972677595,0.009836065573770493,0.016939890710382512,0.014754098360655738,0.0726775956284153,0.018032786885245903,0.004371584699453552,0.0,0.015300546448087432,0.002185792349726776,0.03442622950819672,0.01092896174863388,0.023497267759562842,0.018032786885245903,0.002185792349726776,0.000546448087431694,0.01639344262295082,0.015846994535519125,0.08306010928961749,0.001092896174863388,0.024043715846994537,0.1092896174863388,0.04972677595628415,0.021311475409836064,0.000546448087431694,0.0,0.006010928961748634,0.00273224043715847,0.002185792349726776,0.007650273224043716,0.00273224043715847,0.000546448087431694
53,theventurebrothers,0.08142777467930842,0.0016731734523145567,0.03067484662576687,0.1528165086447295,0.04517568321249303,0.012269938650306749,0.024539877300613498,0.012827663134411601,0.06915783602900168,0.018404907975460124,0.06023424428332404,0.010039040713887339,0.006692693809258227,0.010039040713887339,0.0384829894032348,0.004461795872838818,0.022308979364194088,0.011154489682097044,0.04517568321249303,0.007250418293363078,0.002788622420524261,0.05242610150585611,0.008923591745677636,0.008365867261572783,0.042387060791968766,0.011154489682097044,0.019520356943669825,0.0384829894032348,0.002788622420524261,0.012827663134411601,0.0039040713887339654,0.031232571109871723,0.01505856107083101,0.004461795872838818,0.009481316229782488,0.01784718349135527,0.005577244841048522,0.04796430563301729
54,smallville,0.13014084507042253,0.005633802816901409,0.05971830985915493,0.09577464788732394,0.010704225352112675,0.05014084507042253,0.02140845070422535,0.03549295774647887,0.09690140845070423,0.02873239436619718,0.06422535211267606,0.0005633802816901409,0.0022535211267605635,0.04619718309859155,0.06253521126760564,0.003943661971830986,0.029295774647887324,0.03211267605633803,0.02647887323943662,0.0028169014084507044,0.006197183098591549,0.0016901408450704226,0.023661971830985916,0.024788732394366197,0.023098591549295774,0.015211267605633802,0.007887323943661971,0.01971830985915493,0.0,0.016901408450704224,0.0033802816901408453,0.0011267605633802818,0.0033802816901408453,0.0028169014084507044,0.02140845070422535,0.016338028169014085,0.007323943661971831,0.0
55,tengentoppagurrenlagann,0.07604345340194396,0.0,0.046883933676386505,0.07604345340194396,0.022298456260720412,0.002858776443682104,0.017724413950829045,0.010291595197255575,0.1675242995997713,0.031446540880503145,0.016580903373356205,0.005145797598627788,0.022870211549456832,0.002858776443682104,0.025728987993138937,0.005145797598627788,0.003430531732418525,0.006289308176100629,0.031446540880503145,0.0011435105774728416,0.005717552887364208,0.025157232704402517,0.005717552887364208,0.02172670097198399,0.004002287021154946,0.045740423098913664,0.051457975986277875,0.005145797598627788,0.0,0.005717552887364208,0.037164093767867355,0.045740423098913664,0.015437392795883362,0.040022870211549454,0.017152658662092625,0.004574042309891366,0.05088622069754145,0.046883933676386505
56,lost,0.22578796561604583,0.0005730659025787965,0.04183381088825215,0.17249283667621776,0.019484240687679084,0.04355300859598854,0.024068767908309457,0.0166189111747851,0.0825214899713467,0.010888252148997135,0.09226361031518625,0.0,0.008022922636103151,0.0028653295128939827,0.0498567335243553,0.008022922636103151,0.046418338108882524,0.025787965616045846,0.006876790830945559,0.0034383954154727794,0.006876790830945559,0.0005730659025787965,0.0034383954154727794,0.0040114613180515755,0.019484240687679084,0.0040114613180515755,0.009742120343839542,0.026361031518624643,0.001146131805157593,0.009742120343839542,0.0005730659025787965,0.0005730659025787965,0.0017191977077363897,0.002292263610315186,0.005157593123209169,0.020630372492836675,0.0005730659025787965,0.0017191977077363897
