i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8
196,aliens,0.07692307692307693,0.46153846153846156,0.0,0.15384615384615385,0.0,0.07692307692307693,0.07692307692307693,0.15384615384615385
197,aliensarmageddon,0.02702702702702703,0.40540540540540543,0.08108108108108109,0.05405405405405406,0.10810810810810811,0.1891891891891892,0.08108108108108109,0.05405405405405406
198,aliensextermination,0.025,0.4,0.075,0.2,0.025,0.075,0.15,0.05
199,aliensinfestation,0.017241379310344827,0.3275862068965517,0.10344827586206896,0.20689655172413793,0.1724137931034483,0.06896551724137931,0.034482758620689655,0.06896551724137931
200,aliensvspredatorextinction,0.030927835051546393,0.29896907216494845,0.010309278350515464,0.1958762886597938,0.061855670103092786,0.21649484536082475,0.18556701030927836,0.0
201,alienszenstudios,0.0,0.5294117647058824,0.058823529411764705,0.23529411764705882,0.058823529411764705,0.0,0.0,0.11764705882352941
202,alisa,0.0,0.36363636363636365,0.06060606060606061,0.12121212121212122,0.12121212121212122,0.09090909090909091,0.030303030303030304,0.21212121212121213
203,allofourfriendsaredead,0.0,0.40476190476190477,0.11904761904761904,0.2857142857142857,0.11904761904761904,0.0,0.0,0.07142857142857142
204,allstarfighters,0.2727272727272727,0.2727272727272727,0.0,0.09090909090909091,0.0,0.18181818181818182,0.0,0.18181818181818182
205,allwallsmustfall,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.0,0.09090909090909091,0.0
206,allianceofvaliantarms,0.05,0.425,0.025,0.2,0.075,0.175,0.05,0.0
207,allods,0.0,0.0,0.0,0.25,0.0,0.25,0.5,0.0
208,allodsonline,0.044444444444444446,0.13333333333333333,0.08888888888888889,0.26666666666666666,0.2,0.17777777777777778,0.08888888888888889,0.0
209,alltynexsecond,0.01694915254237288,0.3728813559322034,0.0847457627118644,0.22033898305084745,0.03389830508474576,0.11864406779661017,0.06779661016949153,0.0847457627118644
210,allunaandbrie,0.10714285714285714,0.17857142857142858,0.10714285714285714,0.35714285714285715,0.0,0.25,0.0,0.0
211,alnamnokiba,0.19230769230769232,0.11538461538461539,0.09615384615384616,0.36538461538461536,0.07692307692307693,0.07692307692307693,0.038461538461538464,0.038461538461538464
212,alonetogether,0.2,0.4,0.0,0.4,0.0,0.0,0.0,0.0
213,alphabounce,0.0,0.5897435897435898,0.1282051282051282,0.02564102564102564,0.0,0.1794871794871795,0.02564102564102564,0.05128205128205128
214,alphaprime,0.028037383177570093,0.3177570093457944,0.102803738317757,0.3644859813084112,0.09345794392523364,0.037383177570093455,0.04672897196261682,0.009345794392523364
215,alphaprotocol,0.07804878048780488,0.16585365853658537,0.03414634146341464,0.5,0.12682926829268293,0.05365853658536585,0.03170731707317073,0.00975609756097561
216,alphadia,0.05952380952380952,0.15476190476190477,0.07142857142857142,0.38095238095238093,0.08333333333333333,0.16666666666666666,0.05952380952380952,0.023809523809523808
217,alphadia2,0.10588235294117647,0.17647058823529413,0.058823529411764705,0.36470588235294116,0.11764705882352941,0.1411764705882353,0.03529411764705882,0.0
218,alphadiagenesis,0.11224489795918367,0.07142857142857142,0.05102040816326531,0.6122448979591837,0.08163265306122448,0.04081632653061224,0.030612244897959183,0.0
219,alphadiagenesis2,0.06666666666666667,0.26666666666666666,0.0,0.26666666666666666,0.2,0.06666666666666667,0.13333333333333333,0.0
220,alteil,0.18666666666666668,0.14666666666666667,0.05333333333333334,0.4,0.04,0.10666666666666667,0.013333333333333334,0.05333333333333334
221,alterego1986,0.21495327102803738,0.11214953271028037,0.08411214953271028,0.4672897196261682,0.07476635514018691,0.009345794392523364,0.0,0.037383177570093455
222,alteredbeast,0.04219409282700422,0.31223628691983124,0.10970464135021098,0.21518987341772153,0.06329113924050633,0.16877637130801687,0.04219409282700422,0.046413502109704644
223,altereddestiny,0.07317073170731707,0.24390243902439024,0.0975609756097561,0.3902439024390244,0.04878048780487805,0.04878048780487805,0.04878048780487805,0.04878048780487805
224,altosadventure,0.0,0.4,0.13333333333333333,0.06666666666666667,0.0,0.26666666666666666,0.0,0.13333333333333333
225,alundra,0.09411764705882353,0.21176470588235294,0.08823529411764706,0.3941176470588235,0.07647058823529412,0.07058823529411765,0.03529411764705882,0.029411764705882353
226,alundra2,0.059322033898305086,0.3389830508474576,0.19491525423728814,0.22033898305084745,0.01694915254237288,0.059322033898305086,0.05084745762711865,0.059322033898305086
227,alwasawakening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
228,alwaslegacy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
229,alwaysrememberme,0.37777777777777777,0.13333333333333333,0.1111111111111111,0.26666666666666666,0.08888888888888889,0.0,0.022222222222222223,0.0
230,alwayssometimesmonsters,0.12,0.11333333333333333,0.04,0.56,0.12666666666666668,0.006666666666666667,0.013333333333333334,0.02
231,amagami,0.4198895027624309,0.1270718232044199,0.055248618784530384,0.34806629834254144,0.03314917127071823,0.011049723756906077,0.0,0.0055248618784530384
232,amagon,0.047619047619047616,0.40476190476190477,0.21428571428571427,0.21428571428571427,0.023809523809523808,0.047619047619047616,0.0,0.047619047619047616
233,amazonguardiansofeden,0.06060606060606061,0.2727272727272727,0.15151515151515152,0.36363636363636365,0.030303030303030304,0.0,0.06060606060606061,0.06060606060606061
234,amberjourneysbeyond,0.030303030303030304,0.19696969696969696,0.09090909090909091,0.45454545454545453,0.13636363636363635,0.015151515151515152,0.015151515151515152,0.06060606060606061
235,americanmcgeesalice,0.049773755656108594,0.248868778280543,0.10407239819004525,0.33031674208144796,0.09049773755656108,0.09502262443438914,0.03619909502262444,0.04524886877828054
236,americanracing,0.0,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0
237,americantrucksimulator,0.0,0.41304347826086957,0.08695652173913043,0.34782608695652173,0.021739130434782608,0.043478260869565216,0.0,0.08695652173913043
238,amidar,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.0,0.3333333333333333
239,amihailuindreamland,0.0,0.3125,0.25,0.1875,0.1875,0.0,0.0,0.0625
240,amnesiaamachineforpigs,0.02040816326530612,0.1836734693877551,0.04081632653061224,0.4421768707482993,0.21768707482993196,0.006802721088435374,0.07482993197278912,0.013605442176870748
241,amnesiarebirth,0.04032258064516129,0.20161290322580644,0.07258064516129033,0.41935483870967744,0.1693548387096774,0.024193548387096774,0.056451612903225805,0.016129032258064516
242,amnesiathedarkdescent,0.014925373134328358,0.23134328358208955,0.048507462686567165,0.48134328358208955,0.15671641791044777,0.022388059701492536,0.029850746268656716,0.014925373134328358
243,amnesiayumenikki,0.14285714285714285,0.07142857142857142,0.0,0.35714285714285715,0.35714285714285715,0.0,0.0,0.07142857142857142
244,amongthesleep,0.06593406593406594,0.2087912087912088,0.02197802197802198,0.5494505494505495,0.0989010989010989,0.01098901098901099,0.01098901098901099,0.03296703296703297
245,amongus,0.02766798418972332,0.22529644268774704,0.05928853754940711,0.4505928853754941,0.09881422924901186,0.04743083003952569,0.06719367588932806,0.023715415019762844
246,amy,0.06,0.34,0.04,0.3,0.22,0.0,0.02,0.02
247,anairportforalienscurrentlyrunbydogs,0.13333333333333333,0.26666666666666666,0.06666666666666667,0.3,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.1
248,anelderscrollslegendbattlespire,0.07936507936507936,0.20634920634920634,0.047619047619047616,0.3968253968253968,0.06349206349206349,0.09523809523809523,0.047619047619047616,0.06349206349206349
249,anakshafemaleassassin,0.0594059405940594,0.13861386138613863,0.009900990099009901,0.5742574257425742,0.15841584158415842,0.019801980198019802,0.0,0.039603960396039604
250,anarchyonline,0.019230769230769232,0.3076923076923077,0.04807692307692308,0.28846153846153844,0.11538461538461539,0.15384615384615385,0.04807692307692308,0.019230769230769232
251,anarchyreigns,0.0650887573964497,0.24260355029585798,0.05325443786982249,0.35502958579881655,0.08875739644970414,0.1242603550295858,0.05325443786982249,0.01775147928994083
252,anarcute,0.047619047619047616,0.47619047619047616,0.0,0.23809523809523808,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.047619047619047616
253,anatomy,0.0,0.15625,0.0625,0.4375,0.28125,0.0,0.03125,0.03125
254,ancestorslegacy,0.02127659574468085,0.3191489361702128,0.0425531914893617,0.3191489361702128,0.0851063829787234,0.1276595744680851,0.06382978723404255,0.02127659574468085
255,ancestorsthehumankindodyssey,0.02040816326530612,0.46938775510204084,0.12244897959183673,0.22448979591836735,0.04081632653061224,0.08163265306122448,0.02040816326530612,0.02040816326530612
256,anchorhead,0.06896551724137931,0.1839080459770115,0.08045977011494253,0.5057471264367817,0.10344827586206896,0.011494252873563218,0.022988505747126436,0.022988505747126436
257,ancientdomainsofmystery,0.016339869281045753,0.2777777777777778,0.06862745098039216,0.33986928104575165,0.06862745098039216,0.14705882352941177,0.06535947712418301,0.016339869281045753
258,ancientevil,0.0,0.38095238095238093,0.0,0.3333333333333333,0.047619047619047616,0.09523809523809523,0.09523809523809523,0.047619047619047616
259,ancientromanpowerofdarkside,0.04,0.16,0.08,0.32,0.0,0.2,0.12,0.08
260,ancientwarssparta,0.0,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.0
261,andeverythingstartedtofall,0.058823529411764705,0.35294117647058826,0.11764705882352941,0.29411764705882354,0.11764705882352941,0.0,0.0,0.058823529411764705
262,androidhuntera,0.0,0.13333333333333333,0.2,0.26666666666666666,0.0,0.13333333333333333,0.06666666666666667,0.2
263,andysapplefarm,0.029411764705882353,0.17647058823529413,0.11764705882352941,0.5,0.058823529411764705,0.029411764705882353,0.0,0.08823529411764706
264,angelsofdeath,0.12121212121212122,0.18181818181818182,0.030303030303030304,0.5151515151515151,0.06060606060606061,0.06060606060606061,0.0,0.030303030303030304
265,angrybirds2,0.015625,0.5,0.078125,0.1875,0.0,0.125,0.0625,0.03125
266,angrybirdsepic,0.013888888888888888,0.3611111111111111,0.027777777777777776,0.2222222222222222,0.027777777777777776,0.2777777777777778,0.05555555555555555,0.013888888888888888
267,angrybirdsgo,0.09375,0.53125,0.0625,0.15625,0.03125,0.09375,0.0,0.03125
268,angrybirdsstarwars,0.0,0.3448275862068966,0.06896551724137931,0.2413793103448276,0.0,0.13793103448275862,0.13793103448275862,0.06896551724137931
269,angrybirdstransformers,0.031914893617021274,0.44680851063829785,0.07446808510638298,0.22340425531914893,0.02127659574468085,0.14893617021276595,0.0425531914893617,0.010638297872340425
270,animalcrossing,0.15384615384615385,0.2387820512820513,0.1233974358974359,0.34294871794871795,0.04326923076923077,0.052884615384615384,0.019230769230769232,0.02564102564102564
271,animalcrossing2001,0.05357142857142857,0.4642857142857143,0.16071428571428573,0.16071428571428573,0.017857142857142856,0.03571428571428571,0.03571428571428571,0.07142857142857142
272,animalcrossingcityfolk,0.0,0.2916666666666667,0.125,0.25,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.16666666666666666
273,animalcrossinghappyhomedesigner,0.11290322580645161,0.43548387096774194,0.11290322580645161,0.27419354838709675,0.03225806451612903,0.0,0.016129032258064516,0.016129032258064516
274,animalcrossingnewhorizons,0.09815950920245399,0.31901840490797545,0.08895705521472393,0.3619631901840491,0.05214723926380368,0.04294478527607362,0.024539877300613498,0.012269938650306749
275,animalcrossingnewleaf,0.07428571428571429,0.32571428571428573,0.12571428571428572,0.30857142857142855,0.045714285714285714,0.06857142857142857,0.02857142857142857,0.022857142857142857
276,animalcrossingpocketcamp,0.0625,0.4375,0.075,0.2625,0.0375,0.075,0.025,0.025
277,animalcrossingwildworld,0.0,0.32432432432432434,0.13513513513513514,0.2702702702702703,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.10810810810810811
278,animaljam,0.047058823529411764,0.36470588235294116,0.18235294117647058,0.23529411764705882,0.023529411764705882,0.047058823529411764,0.047058823529411764,0.052941176470588235
279,animalkaiser,0.028985507246376812,0.34782608695652173,0.11594202898550725,0.18840579710144928,0.028985507246376812,0.21739130434782608,0.043478260869565216,0.028985507246376812
280,animalrestaurant,0.13793103448275862,0.3620689655172414,0.1896551724137931,0.2413793103448276,0.034482758620689655,0.017241379310344827,0.0,0.017241379310344827
281,animaniacs,0.034482758620689655,0.4482758620689655,0.1724137931034483,0.1896551724137931,0.034482758620689655,0.034482758620689655,0.017241379310344827,0.06896551724137931
282,ann,0.15384615384615385,0.15384615384615385,0.0,0.34615384615384615,0.23076923076923078,0.038461538461538464,0.0,0.07692307692307693
283,anna,0.043478260869565216,0.21739130434782608,0.0,0.391304347826087,0.2826086956521739,0.021739130434782608,0.0,0.043478260869565216
284,annventure,0.03680981595092025,0.12883435582822086,0.12883435582822086,0.5276073619631901,0.09202453987730061,0.049079754601226995,0.024539877300613498,0.012269938650306749
285,anodyne,0.0,0.273972602739726,0.1095890410958904,0.4246575342465753,0.0410958904109589,0.0410958904109589,0.0136986301369863,0.0958904109589041
286,anodynetworeturntodust,0.07407407407407407,0.2037037037037037,0.09259259259259259,0.42592592592592593,0.14814814814814814,0.0,0.018518518518518517,0.037037037037037035
287,anomalywarzoneearth,0.0,0.2857142857142857,0.02857142857142857,0.17142857142857143,0.02857142857142857,0.17142857142857143,0.2571428571428571,0.05714285714285714
288,anotheragameforsocialchange,0.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0
289,anothercenturysepisode,0.0892018779342723,0.23943661971830985,0.051643192488262914,0.3380281690140845,0.046948356807511735,0.12206572769953052,0.08450704225352113,0.028169014084507043
290,anothercode,0.15432098765432098,0.16049382716049382,0.07407407407407407,0.4444444444444444,0.08641975308641975,0.018518518518518517,0.030864197530864196,0.030864197530864196
291,anothermetroid2remake,0.014084507042253521,0.49295774647887325,0.028169014084507043,0.2676056338028169,0.09859154929577464,0.04225352112676056,0.0,0.056338028169014086
292,anotherperspective,0.0,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111
293,anothersight,0.0625,0.1875,0.125,0.375,0.125,0.0,0.0625,0.0625
294,answeredprayers,0.0,0.375,0.125,0.125,0.125,0.125,0.0,0.125
295,antarcticadventure,0.0,0.5,0.13636363636363635,0.09090909090909091,0.0,0.0,0.0,0.2727272727272727
296,antarctica88,0.0,0.14285714285714285,0.14285714285714285,0.23809523809523808,0.19047619047619047,0.09523809523809523,0.09523809523809523,0.09523809523809523
297,anthem2019,0.008547008547008548,0.27350427350427353,0.05128205128205128,0.19658119658119658,0.07692307692307693,0.1794871794871795,0.17094017094017094,0.042735042735042736
298,antiaircraft,0.0,0.6,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.26666666666666666
299,antiidlethegame,0.0,0.4,0.144,0.184,0.08,0.136,0.032,0.024
300,antichamber,0.0,0.39759036144578314,0.12048192771084337,0.3132530120481928,0.07228915662650602,0.024096385542168676,0.04819277108433735,0.024096385542168676
301,anticipation,0.0,0.7272727272727273,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091
302,antihero,0.13043478260869565,0.34782608695652173,0.043478260869565216,0.30434782608695654,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.0
303,antimatterdimensions,0.0,0.37777777777777777,0.1111111111111111,0.2,0.044444444444444446,0.2,0.0,0.06666666666666667
304,antonballdeluxe,0.0,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333
305,anvilofdawn,0.0,0.3333333333333333,0.09523809523809523,0.30952380952380953,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.07142857142857142
306,aooni,0.11009174311926606,0.21100917431192662,0.09174311926605505,0.3669724770642202,0.1559633027522936,0.01834862385321101,0.009174311926605505,0.03669724770642202
307,aolastar,0.06666666666666667,0.36666666666666664,0.16666666666666666,0.2,0.03333333333333333,0.1,0.0,0.06666666666666667
308,apeescape,0.09885931558935361,0.2509505703422053,0.12547528517110265,0.33840304182509506,0.03802281368821293,0.07984790874524715,0.04182509505703422,0.026615969581749048
309,apeout,0.0,0.21739130434782608,0.13043478260869565,0.30434782608695654,0.13043478260869565,0.08695652173913043,0.08695652173913043,0.043478260869565216
310,aperturehandlab,0.07142857142857142,0.35714285714285715,0.07142857142857142,0.21428571428571427,0.0,0.14285714285714285,0.0,0.14285714285714285
311,apexlegends,0.016853932584269662,0.33146067415730335,0.0898876404494382,0.29213483146067415,0.07865168539325842,0.1348314606741573,0.0449438202247191,0.011235955056179775
312,apidya,0.0,0.4318181818181818,0.20454545454545456,0.1590909090909091,0.045454545454545456,0.045454545454545456,0.022727272727272728,0.09090909090909091
