i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13
128,battlebdaman,0.08045977011494253,0.13793103448275862,0.21839080459770116,0.16091954022988506,0.11494252873563218,0.011494252873563218,0.04597701149425287,0.11494252873563218,0.04597701149425287,0.011494252873563218,0.034482758620689655,0.022988505747126436,0.0
129,battlegirlstimeparadox,0.16260162601626016,0.13821138211382114,0.2032520325203252,0.13821138211382114,0.14634146341463414,0.016260162601626018,0.056910569105691054,0.06504065040650407,0.04065040650406504,0.016260162601626018,0.008130081300813009,0.008130081300813009,0.0
130,battleoftheplanets,0.1320754716981132,0.10377358490566038,0.16037735849056603,0.16037735849056603,0.18867924528301888,0.0,0.10377358490566038,0.05660377358490566,0.04716981132075472,0.009433962264150943,0.02830188679245283,0.009433962264150943,0.0
131,battleprogrammershirase,0.10344827586206896,0.13793103448275862,0.1206896551724138,0.1206896551724138,0.10344827586206896,0.06896551724137931,0.08620689655172414,0.08620689655172414,0.08620689655172414,0.06896551724137931,0.017241379310344827,0.0,0.0
132,battlespiritsheroes,0.08,0.12,0.2,0.22,0.08,0.0,0.0,0.08,0.12,0.02,0.04,0.04,0.0
133,battlespiritssaikyogingaultimatezero,0.025,0.2,0.075,0.3,0.1,0.025,0.075,0.05,0.1,0.0,0.0,0.05,0.0
134,battlespiritsshonengekihadan,0.08666666666666667,0.18,0.18666666666666668,0.14666666666666667,0.19333333333333333,0.02,0.05333333333333334,0.04,0.04666666666666667,0.006666666666666667,0.013333333333333334,0.02666666666666667,0.0
135,battlespiritsshonentoppabashin,0.059782608695652176,0.1956521739130435,0.2554347826086957,0.1358695652173913,0.15217391304347827,0.005434782608695652,0.03260869565217391,0.08695652173913043,0.03804347826086957,0.005434782608695652,0.016304347826086956,0.016304347826086956,0.0
136,battlespiritsswordeyes,0.1527777777777778,0.1111111111111111,0.20833333333333334,0.09722222222222222,0.20833333333333334,0.027777777777777776,0.041666666666666664,0.027777777777777776,0.08333333333333333,0.0,0.013888888888888888,0.027777777777777776,0.0
137,beastsaga,0.1875,0.0625,0.0625,0.0625,0.25,0.0,0.0,0.125,0.125,0.0,0.0625,0.0625,0.0
138,beastwarsii,0.06,0.08,0.13,0.12,0.25,0.07,0.12,0.07,0.05,0.0,0.03,0.02,0.0
139,beastwarsneo,0.046511627906976744,0.09302325581395349,0.023255813953488372,0.06976744186046512,0.3488372093023256,0.046511627906976744,0.11627906976744186,0.09302325581395349,0.11627906976744186,0.0,0.023255813953488372,0.023255813953488372,0.0
140,beastars,0.14915254237288136,0.07457627118644068,0.24745762711864408,0.1423728813559322,0.11186440677966102,0.02711864406779661,0.020338983050847456,0.13220338983050847,0.023728813559322035,0.02711864406779661,0.010169491525423728,0.03389830508474576,0.0
141,beelzebub,0.11627906976744186,0.18604651162790697,0.18604651162790697,0.14728682170542637,0.10077519379844961,0.05426356589147287,0.007751937984496124,0.10852713178294573,0.06201550387596899,0.007751937984496124,0.023255813953488372,0.0,0.0
142,belleandsebastian,0.15,0.1,0.25,0.1,0.05,0.05,0.0,0.1,0.15,0.05,0.0,0.0,0.0
143,bento,0.10596026490066225,0.16556291390728478,0.24503311258278146,0.1456953642384106,0.059602649006622516,0.039735099337748346,0.019867549668874173,0.13245033112582782,0.039735099337748346,0.026490066225165563,0.019867549668874173,0.0,0.0
144,berserk,0.1641337386018237,0.08308004052684904,0.1519756838905775,0.0800405268490375,0.25329280648429586,0.057750759878419454,0.05268490374873354,0.09422492401215805,0.016210739614994935,0.020263424518743668,0.017223910840932118,0.00911854103343465,0.0
145,berserk1997,0.16853932584269662,0.12359550561797752,0.24719101123595505,0.10112359550561797,0.07865168539325842,0.0449438202247191,0.033707865168539325,0.06741573033707865,0.0449438202247191,0.02247191011235955,0.0449438202247191,0.02247191011235955,0.0
146,berserk2016,0.09090909090909091,0.12121212121212122,0.16161616161616163,0.0707070707070707,0.24242424242424243,0.030303030303030304,0.030303030303030304,0.1111111111111111,0.0707070707070707,0.010101010101010102,0.020202020202020204,0.04040404040404041,0.0
147,beststudentcouncil,0.10526315789473684,0.21052631578947367,0.18421052631578946,0.19736842105263158,0.039473684210526314,0.02631578947368421,0.013157894736842105,0.10526315789473684,0.07894736842105263,0.02631578947368421,0.013157894736842105,0.0,0.0
148,betrayalknowsmyname,0.22330097087378642,0.18446601941747573,0.20388349514563106,0.07766990291262135,0.1262135922330097,0.009708737864077669,0.009708737864077669,0.08737864077669903,0.04854368932038835,0.0,0.009708737864077669,0.019417475728155338,0.0
149,betterman,0.17293233082706766,0.07518796992481203,0.13533834586466165,0.11278195488721804,0.3007518796992481,0.05263157894736842,0.045112781954887216,0.06015037593984962,0.03007518796992481,0.007518796992481203,0.007518796992481203,0.0,0.0
150,beybladeburst,0.08461538461538462,0.14615384615384616,0.17692307692307693,0.12307692307692308,0.18461538461538463,0.0,0.05384615384615385,0.11538461538461539,0.06923076923076923,0.015384615384615385,0.015384615384615385,0.007692307692307693,0.007692307692307693
151,beyondtheboundary,0.09154929577464789,0.14084507042253522,0.22535211267605634,0.07042253521126761,0.20422535211267606,0.028169014084507043,0.056338028169014086,0.1056338028169014,0.04929577464788732,0.014084507042253521,0.014084507042253521,0.0,0.0
152,bigwindup,0.08928571428571429,0.16666666666666666,0.2857142857142857,0.1488095238095238,0.041666666666666664,0.011904761904761904,0.011904761904761904,0.13095238095238096,0.07142857142857142,0.02976190476190476,0.011904761904761904,0.0,0.0
153,bikiniwarriors,0.1038961038961039,0.12987012987012986,0.18181818181818182,0.15584415584415584,0.2077922077922078,0.0,0.05194805194805195,0.07792207792207792,0.03896103896103896,0.012987012987012988,0.025974025974025976,0.012987012987012988,0.0
154,binboushimaimonogatari,0.041666666666666664,0.041666666666666664,0.25,0.2916666666666667,0.0,0.0,0.0,0.125,0.16666666666666666,0.041666666666666664,0.041666666666666664,0.0,0.0
155,binchoutan,0.0,0.21052631578947367,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.0,0.0,0.15789473684210525,0.21052631578947367,0.0,0.10526315789473684,0.0,0.0
156,birdythemighty,0.1737704918032787,0.11475409836065574,0.16393442622950818,0.08852459016393442,0.2,0.029508196721311476,0.07540983606557378,0.09180327868852459,0.029508196721311476,0.006557377049180328,0.01639344262295082,0.009836065573770493,0.0
157,blackbloodbrothers,0.1125,0.0375,0.1375,0.0625,0.3375,0.075,0.0375,0.0625,0.05,0.025,0.05,0.0125,0.0
158,blackbullet,0.18090452261306533,0.08542713567839195,0.22613065326633167,0.08040201005025126,0.135678391959799,0.09045226130653267,0.07537688442211055,0.07537688442211055,0.03015075376884422,0.010050251256281407,0.010050251256281407,0.0,0.0
159,blackbutler,0.17422867513611615,0.11070780399274047,0.19056261343012704,0.1161524500907441,0.16878402903811252,0.030852994555353903,0.023593466424682397,0.11070780399274047,0.018148820326678767,0.025408348457350273,0.023593466424682397,0.007259528130671506,0.0
160,blackcat,0.16442048517520216,0.10242587601078167,0.14824797843665768,0.09703504043126684,0.2398921832884097,0.05660377358490566,0.07008086253369272,0.08355795148247978,0.0215633423180593,0.0026954177897574125,0.01078167115902965,0.0026954177897574125,0.0
161,blackclover,0.125,0.1044776119402985,0.166044776119403,0.0708955223880597,0.26492537313432835,0.03544776119402985,0.06902985074626866,0.10074626865671642,0.029850746268656716,0.007462686567164179,0.016791044776119403,0.007462686567164179,0.0018656716417910447
162,blackgod,0.23529411764705882,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.11764705882352941,0.11764705882352941,0.0,0.058823529411764705,0.0,0.0,0.0,0.0
163,blackjack,0.19745222929936307,0.07961783439490445,0.20382165605095542,0.12738853503184713,0.14968152866242038,0.03503184713375796,0.01910828025477707,0.12101910828025478,0.022292993630573247,0.025477707006369428,0.009554140127388535,0.006369426751592357,0.0031847133757961785
164,blacklagoon,0.19519094766619519,0.09335219236209336,0.16831683168316833,0.07779349363507779,0.15275813295615276,0.07920792079207921,0.031117397454031116,0.13578500707213578,0.011315417256011316,0.03818953323903819,0.009900990099009901,0.004243281471004243,0.002828854314002829
165,blackrockshooter,0.1440329218106996,0.11522633744855967,0.1646090534979424,0.09876543209876543,0.205761316872428,0.053497942386831275,0.04938271604938271,0.08641975308641975,0.03292181069958848,0.012345679012345678,0.02880658436213992,0.00823045267489712,0.0
166,bladeandsoul,0.2975206611570248,0.11570247933884298,0.23140495867768596,0.03305785123966942,0.18181818181818182,0.024793388429752067,0.01652892561983471,0.049586776859504134,0.03305785123966942,0.0,0.008264462809917356,0.008264462809917356,0.0
167,bladeoftheimmortal,0.21940928270042195,0.11392405063291139,0.16033755274261605,0.08438818565400844,0.2109704641350211,0.04219409282700422,0.02109704641350211,0.09282700421940929,0.02531645569620253,0.008438818565400843,0.016877637130801686,0.004219409282700422,0.0
168,blassreiter,0.2413793103448276,0.05172413793103448,0.11206896551724138,0.04310344827586207,0.27586206896551724,0.05172413793103448,0.10344827586206896,0.06896551724137931,0.034482758620689655,0.008620689655172414,0.008620689655172414,0.0,0.0
169,blastoftempest,0.1,0.15,0.15,0.05,0.15,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0
170,blazbluealtermemory,0.17307692307692307,0.1346153846153846,0.19230769230769232,0.11538461538461539,0.057692307692307696,0.038461538461538464,0.019230769230769232,0.09615384615384616,0.11538461538461539,0.0,0.038461538461538464,0.019230769230769232,0.0
171,bleach,0.15716180371352786,0.08819628647214854,0.15782493368700265,0.09482758620689655,0.23076923076923078,0.05238726790450928,0.054376657824933686,0.09482758620689655,0.015251989389920425,0.03183023872679045,0.016578249336870028,0.005968169761273209,0.0
172,blends,0.07518796992481203,0.12030075187969924,0.2781954887218045,0.16541353383458646,0.03759398496240601,0.0,0.007518796992481203,0.11278195488721804,0.09774436090225563,0.045112781954887216,0.03759398496240601,0.022556390977443608,0.0
173,bloodblockadebattlefront,0.10738255033557047,0.10738255033557047,0.21476510067114093,0.10738255033557047,0.174496644295302,0.03355704697986577,0.026845637583892617,0.1610738255033557,0.040268456375838924,0.006711409395973154,0.020134228187919462,0.0,0.0
174,bloodc,0.14646464646464646,0.12121212121212122,0.18181818181818182,0.1111111111111111,0.2222222222222222,0.03535353535353535,0.025252525252525252,0.09090909090909091,0.025252525252525252,0.010101010101010102,0.015151515151515152,0.015151515151515152,0.0
175,bloodplus,0.18925831202046037,0.12531969309462915,0.15089514066496162,0.0741687979539642,0.21483375959079284,0.04092071611253197,0.06649616368286446,0.08439897698209718,0.015345268542199489,0.020460358056265986,0.01278772378516624,0.005115089514066497,0.0
176,bloodreigncurseoftheyoma,0.13725490196078433,0.0392156862745098,0.13725490196078433,0.09803921568627451,0.23529411764705882,0.0784313725490196,0.0392156862745098,0.11764705882352941,0.09803921568627451,0.0196078431372549,0.0,0.0,0.0
177,bludgeoningangeldokurochan,0.12686567164179105,0.11194029850746269,0.16417910447761194,0.1417910447761194,0.17164179104477612,0.022388059701492536,0.04477611940298507,0.11194029850746269,0.04477611940298507,0.007462686567164179,0.03731343283582089,0.014925373134328358,0.0
178,bluecometsptlayzner,0.15286624203821655,0.08917197452229299,0.12738853503184713,0.10828025477707007,0.2611464968152866,0.07006369426751592,0.08917197452229299,0.06369426751592357,0.01910828025477707,0.0,0.012738853503184714,0.006369426751592357,0.0
179,bluedrop,0.13333333333333333,0.14666666666666667,0.14666666666666667,0.02666666666666667,0.24,0.013333333333333334,0.02666666666666667,0.16,0.06666666666666667,0.02666666666666667,0.013333333333333334,0.0,0.0
180,blueexorcist,0.14795918367346939,0.11479591836734694,0.1836734693877551,0.09693877551020408,0.20918367346938777,0.03316326530612245,0.04846938775510204,0.09438775510204081,0.03316326530612245,0.017857142857142856,0.012755102040816327,0.007653061224489796,0.0
181,bluegender,0.22302158273381295,0.050359712230215826,0.17985611510791366,0.07194244604316546,0.2014388489208633,0.050359712230215826,0.1079136690647482,0.06474820143884892,0.03597122302158273,0.007194244604316547,0.007194244604316547,0.0,0.0
182,blueseed,0.1111111111111111,0.14814814814814814,0.19135802469135801,0.13580246913580246,0.18518518518518517,0.043209876543209874,0.037037037037037035,0.08024691358024691,0.030864197530864196,0.018518518518518517,0.012345679012345678,0.006172839506172839,0.0
183,bluesubmarineno6,0.12318840579710146,0.09420289855072464,0.16666666666666666,0.15217391304347827,0.17391304347826086,0.043478260869565216,0.10869565217391304,0.050724637681159424,0.021739130434782608,0.014492753623188406,0.028985507246376812,0.021739130434782608,0.0
184,bobobobobobobo,0.10509554140127389,0.1178343949044586,0.21019108280254778,0.1305732484076433,0.18789808917197454,0.022292993630573247,0.03503184713375796,0.09872611464968153,0.01910828025477707,0.01592356687898089,0.028662420382165606,0.028662420382165606,0.0
185,bodaciousspacepirates,0.11904761904761904,0.10952380952380952,0.20952380952380953,0.1,0.11428571428571428,0.03333333333333333,0.10476190476190476,0.12380952380952381,0.04285714285714286,0.009523809523809525,0.02857142857142857,0.004761904761904762,0.0
186,bokurano,0.174496644295302,0.12080536912751678,0.1912751677852349,0.10067114093959731,0.12751677852348994,0.053691275167785234,0.04697986577181208,0.12080536912751678,0.026845637583892617,0.020134228187919462,0.006711409395973154,0.006711409395973154,0.003355704697986577
187,bombermanbdamanbakugaiden,0.0,0.10526315789473684,0.15789473684210525,0.2631578947368421,0.10526315789473684,0.05263157894736842,0.0,0.15789473684210525,0.15789473684210525,0.0,0.0,0.0,0.0
188,bombermanjetters,0.16494845360824742,0.14432989690721648,0.17525773195876287,0.1134020618556701,0.18556701030927836,0.061855670103092786,0.020618556701030927,0.05154639175257732,0.030927835051546393,0.041237113402061855,0.010309278350515464,0.0,0.0
189,boogiepopphantom,0.1276595744680851,0.0425531914893617,0.19148936170212766,0.10638297872340426,0.19148936170212766,0.0425531914893617,0.0851063829787234,0.06382978723404255,0.0425531914893617,0.0,0.06382978723404255,0.0425531914893617,0.0
190,bookofbantorra,0.23404255319148937,0.0851063829787234,0.1702127659574468,0.0425531914893617,0.2978723404255319,0.0,0.0851063829787234,0.02127659574468085,0.02127659574468085,0.0425531914893617,0.0,0.0,0.0
191,boruto,0.13287904599659284,0.11073253833049404,0.21635434412265758,0.10902896081771721,0.18228279386712096,0.02555366269165247,0.03577512776831346,0.11243611584327087,0.02385008517887564,0.02555366269165247,0.018739352640545145,0.0068143100511073255,0.0
192,bottlefairy,0.05405405405405406,0.16216216216216217,0.13513513513513514,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.08108108108108109,0.16216216216216217,0.10810810810810811,0.08108108108108109,0.05405405405405406,0.05405405405405406,0.0
193,boysbe,0.14814814814814814,0.14814814814814814,0.3333333333333333,0.07407407407407407,0.037037037037037035,0.0,0.037037037037037035,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.0,0.0,0.0
194,boysoverflowers,0.14583333333333334,0.078125,0.2916666666666667,0.16145833333333334,0.03125,0.020833333333333332,0.0,0.15104166666666666,0.026041666666666668,0.0625,0.005208333333333333,0.015625,0.010416666666666666
195,braiger,0.058823529411764705,0.058823529411764705,0.08823529411764706,0.20588235294117646,0.23529411764705882,0.029411764705882353,0.08823529411764706,0.08823529411764706,0.11764705882352941,0.0,0.029411764705882353,0.0,0.0
196,brainpowerd,0.08333333333333333,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.1111111111111111,0.027777777777777776,0.2222222222222222,0.05555555555555555,0.08333333333333333,0.0,0.0,0.0,0.0
197,bravebeats,0.06086956521739131,0.1391304347826087,0.21739130434782608,0.13043478260869565,0.1826086956521739,0.034782608695652174,0.06086956521739131,0.0782608695652174,0.05217391304347826,0.008695652173913044,0.008695652173913044,0.02608695652173913,0.0
198,bravecommanddagwon,0.08139534883720931,0.12790697674418605,0.08139534883720931,0.10465116279069768,0.2558139534883721,0.046511627906976744,0.12790697674418605,0.05813953488372093,0.06976744186046512,0.0,0.046511627906976744,0.0,0.0
199,braveexkaiser,0.11818181818181818,0.03636363636363636,0.18181818181818182,0.13636363636363635,0.24545454545454545,0.03636363636363636,0.1,0.06363636363636363,0.045454545454545456,0.00909090909090909,0.02727272727272727,0.0,0.0
200,bravepolicejdecker,0.11494252873563218,0.08045977011494253,0.14942528735632185,0.10344827586206896,0.25287356321839083,0.034482758620689655,0.09195402298850575,0.06896551724137931,0.04597701149425287,0.0,0.05747126436781609,0.0,0.0
