i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17
109,adventuresofdinoriki,0.19230769230769232,0.2692307692307692,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.0
110,adventuresoflolo,0.26804123711340205,0.28865979381443296,0.041237113402061855,0.05154639175257732,0.010309278350515464,0.061855670103092786,0.041237113402061855,0.0,0.13402061855670103,0.010309278350515464,0.0,0.0,0.020618556701030927,0.020618556701030927,0.0,0.041237113402061855,0.010309278350515464
111,adventuresofpip,0.041666666666666664,0.20833333333333334,0.041666666666666664,0.0,0.041666666666666664,0.125,0.041666666666666664,0.0,0.25,0.0,0.0,0.0,0.125,0.08333333333333333,0.0,0.041666666666666664,0.0
112,adventuresoftron,0.0,0.18181818181818182,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
113,adventurestogo,0.0,0.25,0.08333333333333333,0.08333333333333333,0.0,0.125,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.2916666666666667,0.0,0.041666666666666664,0.041666666666666664
114,adventureswithanxiety,0.013888888888888888,0.1111111111111111,0.09722222222222222,0.2222222222222222,0.18055555555555555,0.013888888888888888,0.1527777777777778,0.013888888888888888,0.0,0.041666666666666664,0.0,0.0,0.09722222222222222,0.027777777777777776,0.027777777777777776,0.0,0.0
115,aegisofearthprotonovusassault,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.0,0.3181818181818182,0.045454545454545456,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.13636363636363635,0.09090909090909091
116,aegiswing,0.047619047619047616,0.2857142857142857,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.38095238095238093,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.09523809523809523
117,aeondrive,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0
118,aerofighters,0.2391304347826087,0.20652173913043478,0.043478260869565216,0.08695652173913043,0.03260869565217391,0.021739130434782608,0.021739130434782608,0.03260869565217391,0.08695652173913043,0.010869565217391304,0.0,0.05434782608695652,0.010869565217391304,0.010869565217391304,0.0,0.11956521739130435,0.021739130434782608
119,aerotheacrobat,0.17647058823529413,0.22058823529411764,0.058823529411764705,0.16176470588235295,0.029411764705882353,0.0,0.058823529411764705,0.014705882352941176,0.19117647058823528,0.0,0.029411764705882353,0.0,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.0
120,aerobiz,0.038461538461538464,0.23076923076923078,0.038461538461538464,0.07692307692307693,0.0,0.07692307692307693,0.0,0.038461538461538464,0.07692307692307693,0.0,0.0,0.07692307692307693,0.07692307692307693,0.038461538461538464,0.0,0.11538461538461539,0.11538461538461539
121,aeternoblade,0.06976744186046512,0.3488372093023256,0.046511627906976744,0.13953488372093023,0.0,0.06976744186046512,0.18604651162790697,0.023255813953488372,0.0,0.0,0.0,0.0,0.046511627906976744,0.06976744186046512,0.0,0.0,0.0
122,aetherion,0.21739130434782608,0.043478260869565216,0.1956521739130435,0.08695652173913043,0.021739130434782608,0.043478260869565216,0.06521739130434782,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.17391304347826086,0.0,0.10869565217391304,0.0
123,aetolia,0.0,0.09375,0.140625,0.109375,0.109375,0.15625,0.03125,0.09375,0.0,0.015625,0.015625,0.0,0.03125,0.09375,0.0,0.109375,0.0
124,affordablespaceadventures,0.1388888888888889,0.08333333333333333,0.0,0.19444444444444445,0.0,0.1388888888888889,0.027777777777777776,0.05555555555555555,0.08333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.1111111111111111
125,afrikakorpsvsdesertrats,0.08,0.04,0.0,0.04,0.0,0.0,0.0,0.16,0.04,0.0,0.0,0.28,0.0,0.04,0.0,0.0,0.32
126,afterarmageddongaiden,0.12727272727272726,0.14545454545454545,0.09090909090909091,0.01818181818181818,0.0,0.09090909090909091,0.10909090909090909,0.12727272727272726,0.0,0.01818181818181818,0.0,0.0,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0
127,afterburner,0.23076923076923078,0.2153846153846154,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.046153846153846156,0.015384615384615385,0.015384615384615385,0.18461538461538463,0.0,0.0,0.03076923076923077,0.046153846153846156,0.0,0.015384615384615385,0.046153846153846156,0.1076923076923077
128,afterimetthatcatgirlmyquestlistgottoolong,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.05555555555555555,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.05555555555555555,0.1111111111111111,0.0,0.0,0.0
129,afterprotocol,0.0,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.3
130,afterfallinsanity,0.0,0.21428571428571427,0.0,0.16071428571428573,0.0,0.07142857142857142,0.125,0.21428571428571427,0.0,0.03571428571428571,0.0,0.05357142857142857,0.10714285714285714,0.0,0.0,0.017857142857142856,0.0
131,afterlife1996,0.008333333333333333,0.175,0.1,0.125,0.225,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.016666666666666666,0.008333333333333333,0.016666666666666666,0.016666666666666666,0.0,0.016666666666666666,0.008333333333333333,0.0,0.016666666666666666
132,afterparty,0.02,0.14,0.12,0.3,0.2,0.02,0.08,0.0,0.0,0.02,0.02,0.0,0.06,0.0,0.0,0.0,0.02
133,agarestsenkimarriage,0.07692307692307693,0.038461538461538464,0.23076923076923078,0.15384615384615385,0.0,0.07692307692307693,0.11538461538461539,0.0,0.0,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.11538461538461539,0.0,0.038461538461538464,0.0
134,agario,0.0625,0.0625,0.0625,0.125,0.0,0.0625,0.0,0.1875,0.125,0.0,0.0,0.0,0.1875,0.0,0.125,0.0,0.0
135,ageofbarbarian,0.15151515151515152,0.2727272727272727,0.0,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.06060606060606061,0.0,0.12121212121212122,0.06060606060606061,0.030303030303030304,0.0,0.09090909090909091,0.06060606060606061,0.0,0.030303030303030304,0.0
136,ageofconan,0.056962025316455694,0.13924050632911392,0.11392405063291139,0.06962025316455696,0.056962025316455694,0.13924050632911392,0.056962025316455694,0.08860759493670886,0.0,0.0189873417721519,0.0189873417721519,0.0,0.012658227848101266,0.14556962025316456,0.0,0.0759493670886076,0.006329113924050633
137,ageofempiresiv,0.09302325581395349,0.0,0.0,0.09302325581395349,0.06976744186046512,0.0,0.0,0.16279069767441862,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.0,0.023255813953488372,0.09302325581395349,0.0,0.18604651162790697,0.18604651162790697
138,ageofwonders,0.061224489795918366,0.15816326530612246,0.05612244897959184,0.05102040816326531,0.015306122448979591,0.061224489795918366,0.04591836734693878,0.10204081632653061,0.0,0.02040816326530612,0.00510204081632653,0.00510204081632653,0.00510204081632653,0.23469387755102042,0.0,0.09693877551020408,0.08163265306122448
139,ageofwonders3,0.046153846153846156,0.13846153846153847,0.1,0.12307692307692308,0.023076923076923078,0.06153846153846154,0.023076923076923078,0.1076923076923077,0.0,0.023076923076923078,0.007692307692307693,0.0,0.03076923076923077,0.13846153846153847,0.0,0.08461538461538462,0.09230769230769231
140,agenta,0.020833333333333332,0.125,0.041666666666666664,0.1875,0.10416666666666667,0.020833333333333332,0.1875,0.041666666666666664,0.0,0.020833333333333332,0.041666666666666664,0.020833333333333332,0.14583333333333334,0.0,0.041666666666666664,0.0,0.0
141,agentarmstrong,0.020833333333333332,0.2916666666666667,0.020833333333333332,0.041666666666666664,0.0,0.020833333333333332,0.0625,0.1875,0.10416666666666667,0.0,0.0,0.041666666666666664,0.020833333333333332,0.0,0.0,0.08333333333333333,0.10416666666666667
142,agentsofmayhem,0.08904109589041095,0.136986301369863,0.0273972602739726,0.19863013698630136,0.14383561643835616,0.04794520547945205,0.08904109589041095,0.11643835616438356,0.0136986301369863,0.00684931506849315,0.0,0.0410958904109589,0.0136986301369863,0.00684931506849315,0.0,0.0410958904109589,0.0273972602739726
143,aggressorsofdarkkombat,0.4576271186440678,0.13559322033898305,0.06779661016949153,0.05084745762711865,0.06779661016949153,0.0,0.05084745762711865,0.03389830508474576,0.03389830508474576,0.01694915254237288,0.0,0.0,0.0,0.0,0.01694915254237288,0.06779661016949153,0.0
144,agony2018,0.0,0.13333333333333333,0.23333333333333334,0.3,0.03333333333333333,0.03333333333333333,0.1,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
145,aground,0.045454545454545456,0.16666666666666666,0.045454545454545456,0.10606060606060606,0.045454545454545456,0.10606060606060606,0.015151515151515152,0.09090909090909091,0.030303030303030304,0.030303030303030304,0.0,0.015151515151515152,0.06060606060606061,0.09090909090909091,0.0,0.07575757575757576,0.07575757575757576
146,aidynchronicles,0.0,0.29411764705882354,0.058823529411764705,0.11764705882352941,0.0,0.058823529411764705,0.08823529411764706,0.029411764705882353,0.0,0.029411764705882353,0.029411764705882353,0.0,0.058823529411764705,0.17647058823529413,0.0,0.058823529411764705,0.0
147,aircombat,0.15,0.15,0.0,0.075,0.0,0.075,0.05,0.05,0.1,0.0,0.0,0.05,0.0,0.025,0.0,0.125,0.15
148,aircontrol,0.0,0.08333333333333333,0.0,0.25,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.16666666666666666,0.25,0.0,0.0,0.0,0.0
149,airdiver,0.0625,0.375,0.0,0.0625,0.0,0.0,0.0,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.125,0.25
150,airmarty,0.016666666666666666,0.21666666666666667,0.06666666666666667,0.06666666666666667,0.18333333333333332,0.016666666666666666,0.2,0.016666666666666666,0.016666666666666666,0.03333333333333333,0.016666666666666666,0.016666666666666666,0.11666666666666667,0.0,0.0,0.0,0.016666666666666666
151,airseabattle,0.05263157894736842,0.21052631578947367,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.47368421052631576,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842
152,airzonk,0.26666666666666666,0.4,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.13333333333333333,0.0,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.0
153,airfixdogfighter,0.0,0.3103448275862069,0.0,0.10344827586206896,0.0,0.10344827586206896,0.0,0.13793103448275862,0.10344827586206896,0.0,0.0,0.06896551724137931,0.034482758620689655,0.0,0.0,0.0,0.13793103448275862
154,aisle,0.0,0.11764705882352941,0.058823529411764705,0.23529411764705882,0.058823529411764705,0.0,0.17647058823529413,0.0,0.0,0.058823529411764705,0.0,0.0,0.17647058823529413,0.0,0.11764705882352941,0.0,0.0
155,akamanto,0.0,0.16666666666666666,0.041666666666666664,0.125,0.0,0.041666666666666664,0.0,0.041666666666666664,0.08333333333333333,0.0,0.0,0.0,0.4583333333333333,0.041666666666666664,0.0,0.0,0.0
156,akatoblue,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.0,0.0,0.07142857142857142,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0
157,akaikatana,0.05970149253731343,0.04477611940298507,0.11940298507462686,0.23880597014925373,0.0,0.05970149253731343,0.16417910447761194,0.08955223880597014,0.04477611940298507,0.0,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.04477611940298507,0.014925373134328358,0.07462686567164178,0.0
158,akane,0.05357142857142857,0.19642857142857142,0.017857142857142856,0.07142857142857142,0.017857142857142856,0.07142857142857142,0.08928571428571429,0.16071428571428573,0.05357142857142857,0.0,0.0,0.03571428571428571,0.03571428571428571,0.017857142857142856,0.0,0.125,0.05357142857142857
159,akanethekunoichi,0.2619047619047619,0.19047619047619047,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.047619047619047616,0.0,0.047619047619047616,0.09523809523809523,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.0,0.047619047619047616,0.0
160,akanesasusekaidekimitoutau,0.11650485436893204,0.14563106796116504,0.1262135922330097,0.14563106796116504,0.05825242718446602,0.08737864077669903,0.07766990291262135,0.0,0.019417475728155338,0.009708737864077669,0.04854368932038835,0.02912621359223301,0.02912621359223301,0.05825242718446602,0.009708737864077669,0.02912621359223301,0.009708737864077669
161,akatsukiblitzkampf,0.19727891156462585,0.10884353741496598,0.16326530612244897,0.08163265306122448,0.013605442176870748,0.013605442176870748,0.12244897959183673,0.10884353741496598,0.006802721088435374,0.0,0.027210884353741496,0.04081632653061224,0.027210884353741496,0.006802721088435374,0.0,0.07482993197278912,0.006802721088435374
162,akibastriphellboundanddebriefed,0.4444444444444444,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0
163,akibastripundeadandundressed,0.08571428571428572,0.17142857142857143,0.15714285714285714,0.1,0.08571428571428572,0.08571428571428572,0.09285714285714286,0.05714285714285714,0.03571428571428571,0.0,0.02142857142857143,0.014285714285714285,0.02857142857142857,0.02142857142857143,0.0,0.04285714285714286,0.0
164,alqadimthegeniescurse,0.08333333333333333,0.19444444444444445,0.1388888888888889,0.08333333333333333,0.08333333333333333,0.1388888888888889,0.08333333333333333,0.027777777777777776,0.0,0.05555555555555555,0.0,0.0,0.027777777777777776,0.08333333333333333,0.0,0.0,0.0
165,alabaster,0.0,0.16216216216216217,0.02702702702702703,0.1891891891891892,0.10810810810810811,0.16216216216216217,0.05405405405405406,0.0,0.02702702702702703,0.0,0.08108108108108109,0.0,0.08108108108108109,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.0
166,aladdincapcom,0.23809523809523808,0.21428571428571427,0.047619047619047616,0.0,0.023809523809523808,0.023809523809523808,0.0,0.023809523809523808,0.3333333333333333,0.0,0.023809523809523808,0.023809523809523808,0.0,0.047619047619047616,0.0,0.0,0.0
167,alanwake,0.04007285974499089,0.1111111111111111,0.04189435336976321,0.18032786885245902,0.1092896174863388,0.04553734061930783,0.15664845173041894,0.07650273224043716,0.01639344262295082,0.018214936247723135,0.00546448087431694,0.04553734061930783,0.1092896174863388,0.012750455373406194,0.0018214936247723133,0.02185792349726776,0.007285974499089253
168,alanwakesamericannightmare,0.03711790393013101,0.12445414847161572,0.04148471615720524,0.20305676855895197,0.09170305676855896,0.05021834061135371,0.16375545851528384,0.06986899563318777,0.019650655021834062,0.008733624454148471,0.002183406113537118,0.039301310043668124,0.10262008733624454,0.010917030567685589,0.002183406113537118,0.026200873362445413,0.006550218340611353
169,albertandotto,0.05263157894736842,0.21052631578947367,0.0,0.15789473684210525,0.0,0.05263157894736842,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.2631578947368421,0.0,0.0,0.05263157894736842,0.0
170,albinolullaby,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.16666666666666666,0.2222222222222222,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.3888888888888889,0.0,0.0,0.0,0.0
171,alchemistcode,0.11764705882352941,0.049019607843137254,0.12745098039215685,0.11764705882352941,0.0392156862745098,0.058823529411764705,0.13725490196078433,0.058823529411764705,0.0,0.0,0.0196078431372549,0.029411764705882353,0.0196078431372549,0.12745098039215685,0.0,0.058823529411764705,0.0392156862745098
172,aleste,0.26548672566371684,0.26548672566371684,0.017699115044247787,0.08849557522123894,0.008849557522123894,0.02654867256637168,0.05309734513274336,0.05309734513274336,0.12389380530973451,0.0,0.0,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.0,0.02654867256637168,0.017699115044247787
173,alexkidd,0.24369747899159663,0.23529411764705882,0.01680672268907563,0.10084033613445378,0.04201680672268908,0.09243697478991597,0.03361344537815126,0.025210084033613446,0.12605042016806722,0.0,0.01680672268907563,0.0,0.025210084033613446,0.01680672268907563,0.008403361344537815,0.008403361344537815,0.008403361344537815
174,alfonzosarcticadventure,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0
175,alfredchicken,0.07692307692307693,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,aliceandjoe,0.0,0.0,0.25,0.16666666666666666,0.16666666666666666,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0
177,aliceinthecountryofhearts,0.029411764705882353,0.08823529411764706,0.36764705882352944,0.11764705882352941,0.17647058823529413,0.029411764705882353,0.07352941176470588,0.0,0.0,0.014705882352941176,0.058823529411764705,0.0,0.014705882352941176,0.014705882352941176,0.0,0.014705882352941176,0.0
178,aliceinthemirrorsofalbion,0.041666666666666664,0.20833333333333334,0.08333333333333333,0.0,0.125,0.2916666666666667,0.08333333333333333,0.0,0.0,0.0,0.041666666666666664,0.0,0.08333333333333333,0.0,0.041666666666666664,0.0,0.0
179,aliceinwonderland,0.023809523809523808,0.3333333333333333,0.19047619047619047,0.07142857142857142,0.0,0.19047619047619047,0.07142857142857142,0.047619047619047616,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0
180,alicemadnessreturns,0.1414141414141414,0.1717171717171717,0.04292929292929293,0.15151515151515152,0.07323232323232323,0.05303030303030303,0.11616161616161616,0.06060606060606061,0.03787878787878788,0.005050505050505051,0.0025252525252525255,0.012626262626262626,0.06060606060606061,0.005050505050505051,0.007575757575757576,0.050505050505050504,0.007575757575757576
181,alidatheenigmaticgiant,0.06896551724137931,0.10344827586206896,0.06896551724137931,0.10344827586206896,0.13793103448275862,0.13793103448275862,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.13793103448275862,0.0,0.06896551724137931,0.034482758620689655,0.06896551724137931
182,alien3thegun,0.16326530612244897,0.22448979591836735,0.0,0.12244897959183673,0.02040816326530612,0.0,0.04081632653061224,0.14285714285714285,0.08163265306122448,0.0,0.0,0.02040816326530612,0.04081632653061224,0.0,0.0,0.04081632653061224,0.10204081632653061
183,alienblackout,0.0,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.15384615384615385,0.07692307692307693,0.0,0.0,0.15384615384615385
184,alienchallenge,0.42857142857142855,0.2571428571428571,0.08571428571428572,0.0,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,0.0,0.02857142857142857,0.0,0.02857142857142857,0.0
