i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19
33,dragonageinquisition,0.033402922755741124,0.1837160751565762,0.0918580375782881,0.12421711899791232,0.0407098121085595,0.1325678496868476,0.09081419624217119,0.04488517745302714,0.05323590814196242,0.017745302713987474,0.07620041753653445,0.0010438413361169101,0.03549060542797495,0.033402922755741124,0.003131524008350731,0.005219206680584551,0.013569937369519834,0.007306889352818371,0.011482254697286013
34,mother3,0.04021739130434782,0.10108695652173913,0.09130434782608696,0.07717391304347826,0.03369565217391304,0.1956521739130435,0.0641304347826087,0.04456521739130435,0.03260869565217391,0.043478260869565216,0.08369565217391305,0.007608695652173913,0.0782608695652174,0.011956521739130435,0.016304347826086956,0.009782608695652175,0.035869565217391305,0.021739130434782608,0.010869565217391304
35,thelegendofzeldaskywardsword,0.04719101123595506,0.09101123595505618,0.08651685393258426,0.056179775280898875,0.03258426966292135,0.2,0.06741573033707865,0.05056179775280899,0.05393258426966292,0.052808988764044947,0.07528089887640449,0.0033707865168539327,0.06404494382022471,0.0033707865168539327,0.033707865168539325,0.01348314606741573,0.03146067415730337,0.02359550561797753,0.01348314606741573
36,kingdomofloathing,0.030508474576271188,0.05875706214689266,0.1480225988700565,0.09265536723163842,0.03615819209039548,0.16610169491525423,0.04632768361581921,0.04745762711864407,0.05310734463276836,0.04971751412429379,0.08022598870056497,0.006779661016949152,0.04406779661016949,0.03954802259887006,0.021468926553672316,0.00903954802259887,0.03954802259887006,0.01807909604519774,0.012429378531073447
37,warcraft,0.03389830508474576,0.05310734463276836,0.09943502824858758,0.10056497175141244,0.07231638418079096,0.19322033898305085,0.06327683615819209,0.06327683615819209,0.06666666666666667,0.0519774011299435,0.05423728813559322,0.003389830508474576,0.0576271186440678,0.010169491525423728,0.021468926553672316,0.011299435028248588,0.01694915254237288,0.015819209039548022,0.011299435028248588
38,blazblue,0.07589285714285714,0.12053571428571429,0.044642857142857144,0.078125,0.03571428571428571,0.15290178571428573,0.10825892857142858,0.05915178571428571,0.044642857142857144,0.03794642857142857,0.08370535714285714,0.002232142857142857,0.06919642857142858,0.016741071428571428,0.0033482142857142855,0.005580357142857143,0.0234375,0.025669642857142856,0.012276785714285714
39,kingdomheartsii,0.06286379511059371,0.05587892898719441,0.06519208381839348,0.06752037252619325,0.02677532013969732,0.20372526193247964,0.09080325960419092,0.0640279394644936,0.03841676367869616,0.04540162980209546,0.0919674039580908,0.0011641443538998836,0.07683352735739232,0.011641443538998836,0.013969732246798603,0.010477299185098952,0.027939464493597205,0.02677532013969732,0.018626309662398137
40,fireemblemawakening,0.05636978579481398,0.21307779030439683,0.06200676437429538,0.09808342728297632,0.03945885005636979,0.12288613303269448,0.09244644870349493,0.05298759864712514,0.058624577226606536,0.013528748590755355,0.07553551296505073,0.0,0.060879368658399095,0.012401352874859075,0.005636978579481398,0.004509582863585118,0.012401352874859075,0.004509582863585118,0.014656144306651634
41,finalfantasyxii,0.04849884526558892,0.07274826789838337,0.10508083140877598,0.08314087759815242,0.057736720554272515,0.18475750577367206,0.07736720554272518,0.057736720554272515,0.05889145496535797,0.03695150115473441,0.05889145496535797,0.003464203233256351,0.06004618937644342,0.006928406466512702,0.028868360277136258,0.004618937644341801,0.017321016166281754,0.019630484988452657,0.017321016166281754
42,fallout4,0.022701475595913734,0.07945516458569807,0.10556186152099886,0.1271282633371169,0.05448354143019296,0.13961407491486946,0.06583427922814983,0.046538024971623154,0.019296254256526674,0.04880817253121453,0.08286038592508513,0.012485811577752554,0.04540295119182747,0.043132803632236094,0.01362088535754824,0.01362088535754824,0.018161180476730987,0.05561861520998865,0.0056753688989784334
43,theelderscrollsiiimorrowind,0.014833127317676144,0.06551297898640297,0.13967861557478367,0.11742892459826947,0.07045735475896168,0.17799752781211373,0.06551297898640297,0.05686032138442522,0.06180469715698393,0.03337453646477132,0.04449938195302843,0.003708281829419036,0.04697156983930779,0.021013597033374538,0.024721878862793572,0.007416563658838072,0.0173053152039555,0.019777503090234856,0.011124845488257108
44,warcraftiii,0.034688995215311005,0.05382775119617225,0.10645933014354067,0.08014354066985646,0.0645933014354067,0.20095693779904306,0.05382775119617225,0.07177033492822966,0.06339712918660287,0.05741626794258373,0.05382775119617225,0.007177033492822967,0.05382775119617225,0.013157894736842105,0.02033492822966507,0.008373205741626795,0.017942583732057416,0.025119617224880382,0.013157894736842105
45,halflife2,0.02304147465437788,0.03110599078341014,0.055299539170506916,0.10829493087557604,0.07142857142857142,0.21774193548387097,0.05414746543778802,0.05069124423963134,0.013824884792626729,0.059907834101382486,0.07949308755760369,0.01728110599078341,0.06566820276497695,0.02534562211981567,0.008064516129032258,0.021889400921658985,0.013824884792626729,0.0771889400921659,0.00576036866359447
46,darksouls,0.03367875647668394,0.038860103626943004,0.10233160621761658,0.07901554404145078,0.06088082901554404,0.19948186528497408,0.06088082901554404,0.07383419689119171,0.06606217616580311,0.06217616580310881,0.06735751295336788,0.0012953367875647669,0.05310880829015544,0.009067357512953367,0.01683937823834197,0.015544041450777202,0.02072538860103627,0.02072538860103627,0.018134715025906734
47,thelegendofzeldathewindwaker,0.051932367149758456,0.06280193236714976,0.09903381642512077,0.051932367149758456,0.03743961352657005,0.213768115942029,0.06763285024154589,0.04710144927536232,0.04710144927536232,0.05555555555555555,0.06159420289855073,0.0024154589371980675,0.0821256038647343,0.008454106280193236,0.020531400966183576,0.01570048309178744,0.042270531400966184,0.016908212560386472,0.01570048309178744
48,finalfantasyxiii,0.05731707317073171,0.07439024390243902,0.08536585365853659,0.08414634146341464,0.045121951219512194,0.19146341463414634,0.07682926829268293,0.05853658536585366,0.042682926829268296,0.042682926829268296,0.08048780487804878,0.003658536585365854,0.07317073170731707,0.01097560975609756,0.01097560975609756,0.00975609756097561,0.015853658536585366,0.018292682926829267,0.018292682926829267
49,dwarffortress,0.017326732673267328,0.039603960396039604,0.13366336633663367,0.08787128712871287,0.07178217821782178,0.18935643564356436,0.054455445544554455,0.06064356435643564,0.06806930693069307,0.054455445544554455,0.06188118811881188,0.0037128712871287127,0.04207920792079208,0.027227722772277228,0.02599009900990099,0.012376237623762377,0.019801980198019802,0.02103960396039604,0.008663366336633664
50,masseffect1,0.027611044417767107,0.10324129651860744,0.062424969987995196,0.12004801920768307,0.056422569027611044,0.18607442977190877,0.07923169267707082,0.05042016806722689,0.02040816326530612,0.026410564225690276,0.06482593037214886,0.009603841536614645,0.060024009603841535,0.03241296518607443,0.006002400960384154,0.01800720288115246,0.010804321728691477,0.060024009603841535,0.006002400960384154
51,thelegendofzeldamajorasmask,0.0449438202247191,0.07240948813982521,0.12734082397003746,0.062421972534332085,0.03245942571785269,0.18726591760299627,0.05742821473158552,0.046192259675405745,0.033707865168539325,0.04369538077403246,0.07865168539325842,0.004993757802746567,0.07990012484394507,0.004993757802746567,0.02871410736579276,0.008739076154806492,0.04868913857677903,0.02122347066167291,0.016229712858926344
52,finalfantasyiv,0.04731457800511509,0.1010230179028133,0.0792838874680307,0.07672634271099744,0.03836317135549872,0.1867007672634271,0.0741687979539642,0.0741687979539642,0.061381074168797956,0.03580562659846547,0.06777493606138107,0.008951406649616368,0.08056265984654731,0.0025575447570332483,0.011508951406649617,0.0025575447570332483,0.020460358056265986,0.010230179028132993,0.020460358056265986
53,papermariothethousandyeardoor,0.032175032175032175,0.07078507078507079,0.10038610038610038,0.08494208494208494,0.02445302445302445,0.21621621621621623,0.07335907335907337,0.043758043758043756,0.043758043758043756,0.03861003861003861,0.06048906048906049,0.002574002574002574,0.08108108108108109,0.015444015444015444,0.02059202059202059,0.014157014157014158,0.05276705276705277,0.010296010296010296,0.014157014157014158
54,theworldendswithyou,0.04203821656050955,0.09044585987261146,0.07006369426751592,0.08535031847133757,0.022929936305732482,0.21146496815286625,0.09426751592356689,0.05605095541401274,0.04713375796178344,0.03821656050955414,0.08662420382165605,0.0025477707006369425,0.07770700636942675,0.014012738853503185,0.007643312101910828,0.003821656050955414,0.025477707006369428,0.01019108280254777,0.014012738853503185
55,portal2,0.033962264150943396,0.06666666666666667,0.07169811320754717,0.11320754716981132,0.031446540880503145,0.21761006289308177,0.06918238993710692,0.021383647798742137,0.011320754716981131,0.04654088050314465,0.09182389937106918,0.00880503144654088,0.07421383647798742,0.04150943396226415,0.0025157232704402514,0.016352201257861635,0.0389937106918239,0.03773584905660377,0.005031446540880503
56,xenobladechronicles1,0.0457516339869281,0.08627450980392157,0.07973856209150326,0.07320261437908497,0.027450980392156862,0.2065359477124183,0.09542483660130718,0.054901960784313725,0.044444444444444446,0.040522875816993466,0.08627450980392157,0.009150326797385621,0.07973856209150326,0.00784313725490196,0.011764705882352941,0.00261437908496732,0.01699346405228758,0.01699346405228758,0.01437908496732026
57,thelegendofheroestrailsofcoldsteel,0.049937578027465665,0.13358302122347065,0.06117353308364544,0.08489388264669163,0.026217228464419477,0.19350811485642946,0.1136079900124844,0.06117353308364544,0.03870162297128589,0.018726591760299626,0.07615480649188515,0.0,0.06991260923845194,0.02372034956304619,0.00749063670411985,0.003745318352059925,0.008739076154806492,0.018726591760299626,0.009987515605493134
58,talesoftheabyss,0.048748353096179184,0.15810276679841898,0.06324110671936758,0.10013175230566534,0.026350461133069828,0.17918313570487485,0.09354413702239789,0.05665349143610013,0.04479578392621871,0.03162055335968379,0.061923583662714096,0.0013175230566534915,0.07509881422924901,0.00922266139657444,0.007905138339920948,0.0,0.01844532279314888,0.00922266139657444,0.014492753623188406
59,grandtheftautosanandreas,0.016817593790426907,0.0646830530401035,0.0646830530401035,0.111254851228978,0.029754204398447608,0.23415265200517466,0.0724450194049159,0.042690815006468305,0.009055627425614488,0.02328589909443726,0.10866752910737387,0.0,0.054333764553686936,0.0724450194049159,0.00258732212160414,0.02199223803363519,0.02069857697283312,0.047865459249676584,0.00258732212160414
60,metalgearsolid3snakeeater,0.04203821656050955,0.08025477707006369,0.04203821656050955,0.12101910828025478,0.024203821656050957,0.21273885350318472,0.07770700636942675,0.045859872611464965,0.012738853503184714,0.02802547770700637,0.10445859872611465,0.003821656050955414,0.07006369426751592,0.03821656050955414,0.007643312101910828,0.014012738853503185,0.024203821656050957,0.04713375796178344,0.003821656050955414
61,devilmaycry,0.06275579809004093,0.09140518417462483,0.034106412005457026,0.054570259208731244,0.04229195088676671,0.17735334242837653,0.09686221009549795,0.061391541609822645,0.04365620736698499,0.04638472032742155,0.1145975443383356,0.001364256480218281,0.07503410641200546,0.009549795361527967,0.0068212824010914054,0.015006821282401092,0.023192360163710776,0.030013642564802184,0.013642564802182811
62,megamanx,0.07162921348314606,0.037921348314606744,0.03932584269662921,0.06882022471910113,0.03651685393258427,0.19101123595505617,0.08286516853932584,0.06741573033707865,0.02949438202247191,0.05898876404494382,0.09410112359550561,0.007022471910112359,0.09691011235955056,0.004213483146067416,0.016853932584269662,0.011235955056179775,0.03089887640449438,0.042134831460674156,0.012640449438202247
63,minecraft,0.028288543140028287,0.036775106082036775,0.1471004243281471,0.04526166902404526,0.05799151343705799,0.19519094766619519,0.024045261669024046,0.05091937765205092,0.028288543140028287,0.06506364922206506,0.08486562942008487,0.007072135785007072,0.06364922206506365,0.018387553041018388,0.036775106082036775,0.021216407355021217,0.04526166902404526,0.028288543140028287,0.015558698727015558
64,pokemonsunandmoon,0.06976744186046512,0.09819121447028424,0.09560723514211886,0.059431524547803614,0.025839793281653745,0.1925064599483204,0.05167958656330749,0.04392764857881137,0.04780361757105943,0.03875968992248062,0.09560723514211886,0.002583979328165375,0.07751937984496124,0.012919896640826873,0.020671834625323,0.003875968992248062,0.04263565891472868,0.00904392764857881,0.011627906976744186
65,superrobotwars,0.0644718792866941,0.06721536351165981,0.053497942386831275,0.04938271604938271,0.039780521262002745,0.20027434842249658,0.07270233196159122,0.06721536351165981,0.039780521262002745,0.04663923182441701,0.10013717421124829,0.010973936899862825,0.07681755829903979,0.00823045267489712,0.00411522633744856,0.006858710562414266,0.027434842249657063,0.053497942386831275,0.010973936899862825
66,thekingoffighters,0.0962566844919786,0.14037433155080214,0.03877005347593583,0.05614973262032086,0.02406417112299465,0.13770053475935828,0.10828877005347594,0.06149732620320856,0.03208556149732621,0.029411764705882353,0.11497326203208556,0.004010695187165776,0.08288770053475936,0.012032085561497326,0.00267379679144385,0.0066844919786096255,0.02540106951871658,0.013368983957219251,0.013368983957219251
67,fireemblemfates,0.06085753803596127,0.22544951590594745,0.05532503457814661,0.08713692946058091,0.03734439834024896,0.14246196403872752,0.08852005532503458,0.06085753803596127,0.05255878284923928,0.019363762102351315,0.059474412171507604,0.0013831258644536654,0.06224066390041494,0.006915629322268326,0.0027662517289073307,0.004149377593360996,0.016597510373443983,0.004149377593360996,0.012448132780082987
68,metalgearsolid4gunsofthepatriots,0.035856573705179286,0.0849933598937583,0.043824701195219126,0.11288180610889774,0.033200531208499334,0.2244355909694555,0.0903054448871182,0.04249667994687915,0.006640106241699867,0.027888446215139442,0.11553784860557768,0.0013280212483399733,0.0650730411686587,0.02656042496679947,0.0013280212483399733,0.005312084993359893,0.017264276228419653,0.05976095617529881,0.005312084993359893
69,tekken,0.09153005464480875,0.09972677595628415,0.036885245901639344,0.06284153005464481,0.023224043715846996,0.16530054644808742,0.09972677595628415,0.060109289617486336,0.025956284153005466,0.031420765027322405,0.12158469945355191,0.0,0.07377049180327869,0.028688524590163935,0.00273224043715847,0.00546448087431694,0.036885245901639344,0.02185792349726776,0.012295081967213115
70,borderlands2,0.02861035422343324,0.0776566757493188,0.08038147138964577,0.11035422343324251,0.04495912806539509,0.17029972752043596,0.0667574931880109,0.055858310626702996,0.027247956403269755,0.04495912806539509,0.08038147138964577,0.008174386920980926,0.04904632152588556,0.04087193460490463,0.01226158038147139,0.013623978201634877,0.017711171662125342,0.06267029972752043,0.008174386920980926
71,pokemonblackandwhite,0.08465608465608465,0.10052910052910052,0.10582010582010581,0.05555555555555555,0.0291005291005291,0.1917989417989418,0.041005291005291,0.037037037037037035,0.042328042328042326,0.03042328042328042,0.0873015873015873,0.007936507936507936,0.08597883597883597,0.011904761904761904,0.023809523809523808,0.003968253968253968,0.03968253968253968,0.010582010582010581,0.010582010582010581
72,guiltygear,0.08090185676392574,0.11007957559681697,0.04907161803713528,0.05570291777188329,0.04376657824933687,0.15517241379310345,0.08488063660477453,0.0623342175066313,0.04111405835543767,0.03978779840848806,0.09946949602122016,0.003978779840848806,0.08090185676392574,0.013262599469496022,0.005305039787798408,0.010610079575596816,0.029177718832891247,0.022546419098143235,0.011936339522546418
73,metalgearsolid2sonsofliberty,0.036885245901639344,0.08469945355191257,0.04371584699453552,0.12158469945355191,0.030054644808743168,0.21448087431693988,0.08469945355191257,0.04234972677595628,0.015027322404371584,0.02459016393442623,0.11475409836065574,0.004098360655737705,0.06967213114754098,0.028688524590163935,0.001366120218579235,0.012295081967213115,0.020491803278688523,0.04644808743169399,0.004098360655737705
74,finalfantasyix,0.051630434782608696,0.12228260869565218,0.10733695652173914,0.06114130434782609,0.03804347826086957,0.15081521739130435,0.07744565217391304,0.057065217391304345,0.05570652173913043,0.04483695652173913,0.051630434782608696,0.006793478260869565,0.07608695652173914,0.012228260869565218,0.016304347826086956,0.004076086956521739,0.028532608695652172,0.016304347826086956,0.021739130434782608
75,residentevil4,0.040638606676342524,0.027576197387518143,0.05224963715529753,0.0841799709724238,0.05224963715529753,0.23947750362844702,0.06821480406386067,0.059506531204644414,0.011611030478955007,0.04644412191582003,0.10885341074020319,0.002902757619738752,0.07692307692307693,0.01741654571843251,0.010159651669085631,0.01741654571843251,0.01741654571843251,0.062409288824383166,0.0043541364296081275
76,doom,0.025222551928783383,0.016320474777448073,0.08605341246290801,0.07270029673590504,0.05341246290801187,0.23738872403560832,0.040059347181008904,0.05489614243323442,0.032640949554896145,0.06676557863501484,0.0830860534124629,0.013353115727002967,0.07566765578635015,0.01483679525222552,0.019287833827893175,0.020771513353115726,0.02373887240356083,0.05489614243323442,0.008902077151335312
77,megamanbattlenetwork,0.05077574047954866,0.0691114245416079,0.05923836389280677,0.05077574047954866,0.031029619181946404,0.22284908321579688,0.06346967559943582,0.07334273624823695,0.047954866008462625,0.05923836389280677,0.08180535966149506,0.004231311706629055,0.09449929478138223,0.014104372355430184,0.007052186177715092,0.007052186177715092,0.022566995768688293,0.028208744710860368,0.012693935119887164
78,okami,0.0453257790368272,0.05240793201133145,0.09206798866855524,0.049575070821529746,0.0339943342776204,0.21104815864022664,0.060906515580736544,0.05240793201133145,0.05524079320113314,0.05240793201133145,0.07507082152974505,0.0056657223796034,0.08498583569405099,0.00424929178470255,0.026912181303116147,0.012747875354107648,0.046742209631728045,0.0169971671388102,0.021246458923512748
79,finalfantasyv,0.05627705627705628,0.07503607503607504,0.0836940836940837,0.050505050505050504,0.03607503607503607,0.21212121212121213,0.06060606060606061,0.07936507936507936,0.0707070707070707,0.05627705627705628,0.046176046176046176,0.002886002886002886,0.08225108225108226,0.002886002886002886,0.027417027417027416,0.004329004329004329,0.021645021645021644,0.007215007215007215,0.024531024531024532
80,soulseries,0.08408408408408409,0.0915915915915916,0.04804804804804805,0.052552552552552555,0.03453453453453453,0.17267267267267267,0.08408408408408409,0.07957957957957958,0.05855855855855856,0.04354354354354354,0.10510510510510511,0.0015015015015015015,0.08258258258258258,0.010510510510510511,0.003003003003003003,0.006006006006006006,0.015015015015015015,0.010510510510510511,0.016516516516516516
81,modernwarfare,0.013513513513513514,0.018018018018018018,0.036036036036036036,0.14264264264264265,0.04954954954954955,0.2627627627627628,0.07957957957957958,0.057057057057057055,0.006006006006006006,0.028528528528528527,0.0960960960960961,0.003003003003003003,0.05855855855855856,0.03753753753753754,0.0,0.016516516516516516,0.018018018018018018,0.07357357357357357,0.003003003003003003
82,pokemonxandy,0.06695156695156695,0.08831908831908832,0.10541310541310542,0.06552706552706553,0.03133903133903134,0.19515669515669515,0.04700854700854701,0.042735042735042736,0.03133903133903134,0.03418803418803419,0.09829059829059829,0.0014245014245014246,0.07407407407407407,0.01282051282051282,0.022792022792022793,0.007122507122507123,0.05128205128205128,0.007122507122507123,0.017094017094017096
83,kingdomheartsiii,0.05,0.075,0.051470588235294115,0.06911764705882353,0.022058823529411766,0.23529411764705882,0.09852941176470588,0.06470588235294118,0.045588235294117645,0.03235294117647059,0.09558823529411764,0.0,0.07941176470588235,0.007352941176470588,0.008823529411764706,0.004411764705882353,0.025,0.01911764705882353,0.016176470588235296
84,bayonetta,0.05646359583952452,0.07280832095096583,0.03714710252600297,0.04903417533432392,0.02823179791976226,0.21693907875185736,0.07578008915304606,0.05943536404160475,0.05200594353640416,0.05646359583952452,0.10401188707280833,0.0,0.08469539375928678,0.010401188707280832,0.01337295690936107,0.01337295690936107,0.017830609212481426,0.03566121842496285,0.01634472511144131
85,thewitcher3wildhunt,0.022427440633245383,0.12005277044854881,0.0870712401055409,0.13192612137203166,0.0395778364116095,0.22295514511873352,0.08179419525065963,0.047493403693931395,0.05013192612137203,0.022427440633245383,0.06200527704485488,0.0,0.047493403693931395,0.023746701846965697,0.010554089709762533,0.002638522427440633,0.0158311345646438,0.0079155672823219,0.00395778364116095
86,batmanarkhamcity,0.024390243902439025,0.04591104734576758,0.03873744619799139,0.1449067431850789,0.020086083213773313,0.24533715925394547,0.08321377331420372,0.043041606886657105,0.0028694404591104736,0.02295552367288379,0.10903873744619799,0.0,0.07317073170731707,0.06312769010043041,0.00430416068866571,0.00860832137733142,0.02582496413199426,0.035868005738880916,0.00860832137733142
87,talesofvesperia,0.04943502824858757,0.1228813559322034,0.08333333333333333,0.07627118644067797,0.03389830508474576,0.18220338983050846,0.09887005649717515,0.06497175141242938,0.04519774011299435,0.03531073446327684,0.06497175141242938,0.002824858757062147,0.06779661016949153,0.014124293785310734,0.014124293785310734,0.0014124293785310734,0.01694915254237288,0.011299435028248588,0.014124293785310734
88,kidicarusuprising,0.04610951008645533,0.04899135446685879,0.05475504322766571,0.06484149855907781,0.037463976945244955,0.21037463976945245,0.10230547550432277,0.06340057636887608,0.05187319884726225,0.04899135446685879,0.08069164265129683,0.004322766570605188,0.07204610951008646,0.010086455331412104,0.011527377521613832,0.012968299711815562,0.02881844380403458,0.0345821325648415,0.01585014409221902
89,deusexhumanrevolution,0.01867816091954023,0.033045977011494254,0.05459770114942529,0.14942528735632185,0.05890804597701149,0.23994252873563218,0.06609195402298851,0.040229885057471264,0.010057471264367816,0.02586206896551724,0.08620689655172414,0.004310344827586207,0.04741379310344827,0.05603448275862069,0.0028735632183908046,0.011494252873563218,0.01867816091954023,0.07040229885057471,0.005747126436781609
90,superpapermario,0.04956268221574344,0.07434402332361516,0.08163265306122448,0.06705539358600583,0.018950437317784258,0.2259475218658892,0.09329446064139942,0.033527696793002916,0.04227405247813411,0.04518950437317784,0.05539358600583091,0.0014577259475218659,0.09037900874635568,0.011661807580174927,0.023323615160349854,0.011661807580174927,0.03935860058309038,0.018950437317784258,0.016034985422740525
91,persona2,0.046348314606741575,0.11095505617977527,0.07443820224719101,0.07724719101123595,0.023876404494382022,0.1952247191011236,0.08286516853932584,0.047752808988764044,0.047752808988764044,0.023876404494382022,0.08146067415730338,0.009831460674157303,0.08146067415730338,0.032303370786516857,0.004213483146067416,0.0056179775280898875,0.018258426966292134,0.021067415730337078,0.01544943820224719
92,kingdomheartsbirthbysleep,0.06167400881057269,0.08516886930983847,0.0381791483113069,0.07782672540381791,0.023494860499265784,0.2261380323054332,0.09251101321585903,0.0763582966226138,0.049926578560939794,0.0381791483113069,0.07048458149779736,0.0,0.0763582966226138,0.010279001468428781,0.00881057268722467,0.005873715124816446,0.020558002936857563,0.014684287812041116,0.023494860499265784
93,guildwars2,0.02275960170697013,0.05405405405405406,0.11379800853485064,0.08108108108108109,0.07254623044096728,0.19487908961593173,0.07112375533428165,0.07254623044096728,0.07112375533428165,0.04551920341394026,0.044096728307254626,0.001422475106685633,0.044096728307254626,0.011379800853485065,0.031294452347083924,0.008534850640113799,0.02418207681365576,0.02275960170697013,0.012802275960170697
94,banjokazooie,0.043731778425655975,0.04956268221574344,0.08163265306122448,0.06705539358600583,0.026239067055393587,0.22740524781341107,0.04518950437317784,0.027696793002915453,0.03206997084548105,0.05102040816326531,0.08163265306122448,0.0029154518950437317,0.08163265306122448,0.013119533527696793,0.033527696793002916,0.021865889212827987,0.07725947521865889,0.027696793002915453,0.008746355685131196
95,xcomenemyunknown,0.02157164869029276,0.029275808936825885,0.04314329738058552,0.10631741140215717,0.08012326656394453,0.21263482280431434,0.06471494607087827,0.07087827426810478,0.026194144838212634,0.05084745762711865,0.08782742681047766,0.02773497688751926,0.04930662557781202,0.020030816640986132,0.004622496147919877,0.01848998459167951,0.01078582434514638,0.07087827426810478,0.004622496147919877
96,chronocross,0.03070175438596491,0.07163742690058479,0.09941520467836257,0.06871345029239766,0.03508771929824561,0.21783625730994152,0.0804093567251462,0.05263157894736842,0.04678362573099415,0.03508771929824561,0.05263157894736842,0.011695906432748537,0.08187134502923976,0.011695906432748537,0.021929824561403508,0.005847953216374269,0.033625730994152045,0.023391812865497075,0.019005847953216373
97,sonicadventure2,0.05124450951683748,0.0424597364568082,0.05124450951683748,0.07174231332357248,0.01903367496339678,0.21376281112737922,0.07906295754026355,0.04538799414348463,0.01903367496339678,0.0527086383601757,0.11420204978038068,0.005856515373352855,0.09224011713030747,0.016105417276720352,0.01903367496339678,0.021961932650073207,0.05124450951683748,0.021961932650073207,0.01171303074670571
98,maxpayne,0.018018018018018018,0.06006006006006006,0.04354354354354354,0.15465465465465467,0.02252252252252252,0.22822822822822822,0.07657657657657657,0.03753753753753754,0.012012012012012012,0.016516516516516516,0.10510510510510511,0.0,0.06606606606606606,0.07507507507507508,0.0,0.010510510510510511,0.015015015015015015,0.057057057057057055,0.0015015015015015015
99,deusex,0.01337295690936107,0.020802377414561663,0.06240713224368499,0.12184249628528974,0.0638930163447251,0.2303120356612184,0.0549777117384844,0.04606240713224369,0.019316493313521546,0.041604754829123326,0.08172362555720654,0.014858841010401188,0.06537890044576523,0.05052005943536404,0.0014858841010401188,0.017830609212481426,0.01188707280832095,0.07578008915304606,0.005943536404160475
100,psychonauts,0.030523255813953487,0.12063953488372094,0.07412790697674419,0.10174418604651163,0.030523255813953487,0.2136627906976744,0.06395348837209303,0.030523255813953487,0.011627906976744186,0.04796511627906977,0.0755813953488372,0.0029069767441860465,0.06686046511627906,0.03924418604651163,0.014534883720930232,0.01308139534883721,0.0436046511627907,0.01744186046511628,0.0014534883720930232
101,gearsofwar,0.01762114537444934,0.042584434654919234,0.033773861967694566,0.11013215859030837,0.055800293685756244,0.2525697503671072,0.08076358296622614,0.055800293685756244,0.016152716593245228,0.04552129221732746,0.08957415565345081,0.007342143906020558,0.06167400881057269,0.020558002936857563,0.011747430249632892,0.013215859030837005,0.01908957415565345,0.06020558002936858,0.005873715124816446
102,planescapetorment,0.014903129657228018,0.10730253353204174,0.09985096870342772,0.11773472429210134,0.044709388971684055,0.19821162444113263,0.09538002980625931,0.05961251862891207,0.04769001490312966,0.03278688524590164,0.05961251862891207,0.0029806259314456036,0.04918032786885246,0.01788375558867362,0.010432190760059613,0.004470938897168405,0.010432190760059613,0.022354694485842028,0.004470938897168405
103,supersmashbrosultimate,0.06676783004552352,0.03490136570561457,0.057663125948406675,0.054628224582701064,0.02276176024279211,0.2306525037936267,0.06676783004552352,0.0637329286798179,0.03338391502276176,0.048558421851289835,0.11532625189681335,0.0015174506828528073,0.1047040971168437,0.004552352048558422,0.012139605462822459,0.009104704097116844,0.0409711684370258,0.024279210925644917,0.007587253414264037
104,diabloii,0.0128,0.0224,0.112,0.0752,0.0544,0.2464,0.0592,0.0896,0.0784,0.0656,0.04,0.0016,0.0544,0.0112,0.0144,0.008,0.0128,0.0256,0.016
105,fireemblemthreehouses,0.052781740370898715,0.19115549215406563,0.06276747503566334,0.10984308131241084,0.0442225392296719,0.14265335235378032,0.10128388017118402,0.04992867332382311,0.05848787446504993,0.011412268188302425,0.07275320970042796,0.0042796005706134095,0.05563480741797432,0.009985734664764621,0.0014265335235378032,0.0028530670470756064,0.012838801711840228,0.008559201141226819,0.007132667617689016
106,dragonquest,0.05864197530864197,0.06172839506172839,0.09876543209876543,0.041666666666666664,0.032407407407407406,0.22376543209876543,0.043209876543209874,0.07716049382716049,0.08796296296296297,0.040123456790123455,0.05401234567901234,0.0,0.09259259259259259,0.004629629629629629,0.015432098765432098,0.009259259259259259,0.023148148148148147,0.009259259259259259,0.026234567901234566
107,animalcrossing,0.0780559646539028,0.10603829160530191,0.12960235640648013,0.042709867452135494,0.016200294550810016,0.18851251840942562,0.03829160530191458,0.025036818851251842,0.023564064801178203,0.033873343151693665,0.10898379970544919,0.004418262150220913,0.0662739322533137,0.020618556701030927,0.029455081001472753,0.0029455081001472753,0.06774668630338733,0.008836524300441826,0.008836524300441826
108,godofwar,0.0243161094224924,0.06534954407294832,0.0547112462006079,0.12158054711246201,0.031914893617021274,0.24316109422492402,0.08966565349544073,0.0668693009118541,0.04559270516717325,0.04711246200607903,0.07142857142857142,0.0,0.060790273556231005,0.015197568389057751,0.00911854103343465,0.00911854103343465,0.019756838905775075,0.0182370820668693,0.0060790273556231
109,finalfantasyx2,0.060240963855421686,0.0858433734939759,0.08283132530120482,0.08132530120481928,0.03765060240963856,0.19879518072289157,0.0572289156626506,0.06927710843373494,0.04216867469879518,0.04066265060240964,0.06927710843373494,0.006024096385542169,0.09036144578313253,0.006024096385542169,0.01355421686746988,0.004518072289156626,0.022590361445783132,0.01957831325301205,0.012048192771084338
