i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42
123,xenobladechronicles2,0.12247191011235956,0.016853932584269662,0.016853932584269662,0.0044943820224719105,0.019101123595505618,0.030337078651685393,0.05730337078651685,0.025842696629213482,0.02696629213483146,0.058426966292134834,0.007865168539325843,0.0033707865168539327,0.017977528089887642,0.08651685393258426,0.02247191011235955,0.01348314606741573,0.03707865168539326,0.03146067415730337,0.0022471910112359553,0.006741573033707865,0.021348314606741574,0.0,0.03146067415730337,0.03932584269662921,0.007865168539325843,0.007865168539325843,0.012359550561797753,0.0044943820224719105,0.0044943820224719105,0.04157303370786517,0.007865168539325843,0.033707865168539325,0.010112359550561797,0.024719101123595506,0.08426966292134831,0.0044943820224719105,0.0033707865168539327,0.0011235955056179776,0.007865168539325843,0.006741573033707865,0.0011235955056179776,0.035955056179775284
124,fategrandorder,0.3717217787913341,0.019384264538198404,0.00798175598631699,0.011402508551881414,0.005701254275940707,0.01710376282782212,0.04446978335233751,0.06385404789053592,0.02280501710376283,0.07981755986316989,0.011402508551881414,0.009122006841505131,0.018244013683010263,0.012542759407069556,0.012542759407069556,0.012542759407069556,0.004561003420752566,0.01710376282782212,0.004561003420752566,0.01596351197263398,0.0068415051311288486,0.0,0.028506271379703536,0.01710376282782212,0.0011402508551881414,0.0034207525655644243,0.012542759407069556,0.010262257696693273,0.002280501710376283,0.021664766248574687,0.004561003420752566,0.03078677309007982,0.010262257696693273,0.03192702394526796,0.004561003420752566,0.0034207525655644243,0.012542759407069556,0.002280501710376283,0.013683010262257697,0.012542759407069556,0.004561003420752566,0.002280501710376283
125,pokemonrubyandsapphire,0.10894495412844037,0.008027522935779817,0.05619266055045872,0.006880733944954129,0.006880733944954129,0.009174311926605505,0.03669724770642202,0.009174311926605505,0.011467889908256881,0.05504587155963303,0.005733944954128441,0.005733944954128441,0.006880733944954129,0.0860091743119266,0.04243119266055046,0.0022935779816513763,0.04243119266055046,0.005733944954128441,0.0045871559633027525,0.01261467889908257,0.026376146788990827,0.0011467889908256881,0.058486238532110095,0.028669724770642203,0.008027522935779817,0.006880733944954129,0.03211009174311927,0.0,0.0034403669724770644,0.06422018348623854,0.0022935779816513763,0.02981651376146789,0.009174311926605505,0.01834862385321101,0.03669724770642202,0.0034403669724770644,0.006880733944954129,0.0,0.02408256880733945,0.10091743119266056,0.0011467889908256881,0.014908256880733946
126,finalfantasyxv,0.11940298507462686,0.013777267508610792,0.022962112514351322,0.008036739380022962,0.009184845005740528,0.02870264064293915,0.08610792192881746,0.02066590126291619,0.029850746268656716,0.04477611940298507,0.004592422502870264,0.009184845005740528,0.022962112514351322,0.08381171067738231,0.030998851894374284,0.022962112514351322,0.040183696900114814,0.006888633754305396,0.006888633754305396,0.011481056257175661,0.021814006888633754,0.001148105625717566,0.030998851894374284,0.03788748564867968,0.006888633754305396,0.006888633754305396,0.009184845005740528,0.010332950631458095,0.013777267508610792,0.04133180252583238,0.001148105625717566,0.029850746268656716,0.01722158438576349,0.008036739380022962,0.08381171067738231,0.003444316877152698,0.004592422502870264,0.004592422502870264,0.006888633754305396,0.002296211251435132,0.006888633754305396,0.027554535017221583
127,bioshock1,0.19560185185185186,0.0023148148148148147,0.013888888888888888,0.05555555555555555,0.017361111111111112,0.006944444444444444,0.046296296296296294,0.005787037037037037,0.04282407407407408,0.005787037037037037,0.023148148148148147,0.003472222222222222,0.005787037037037037,0.0625,0.05092592592592592,0.006944444444444444,0.03356481481481482,0.03356481481481482,0.047453703703703706,0.004629629629629629,0.02199074074074074,0.013888888888888888,0.018518518518518517,0.006944444444444444,0.01273148148148148,0.009259259259259259,0.009259259259259259,0.005787037037037037,0.03935185185185185,0.015046296296296295,0.01273148148148148,0.011574074074074073,0.003472222222222222,0.0,0.0763888888888889,0.005787037037037037,0.0011574074074074073,0.0625,0.0023148148148148147,0.0011574074074074073,0.0023148148148148147,0.003472222222222222
128,left4dead,0.16435185185185186,0.0,0.018518518518518517,0.04282407407407408,0.037037037037037035,0.0,0.05092592592592592,0.011574074074074073,0.015046296296296295,0.009259259259259259,0.0023148148148148147,0.016203703703703703,0.003472222222222222,0.047453703703703706,0.0625,0.008101851851851851,0.03356481481481482,0.006944444444444444,0.1111111111111111,0.020833333333333332,0.013888888888888888,0.008101851851851851,0.03587962962962963,0.005787037037037037,0.032407407407407406,0.011574074074074073,0.009259259259259259,0.0011574074074074073,0.04282407407407408,0.015046296296296295,0.006944444444444444,0.01273148148148148,0.003472222222222222,0.004629629629629629,0.04398148148148148,0.018518518518518517,0.0011574074074074073,0.061342592592592594,0.0023148148148148147,0.0023148148148148147,0.0011574074074074073,0.003472222222222222
129,goldensun,0.10672853828306264,0.016241299303944315,0.0568445475638051,0.00580046403712297,0.0069605568445475635,0.031322505800464036,0.04756380510440835,0.06380510440835267,0.013921113689095127,0.04988399071925754,0.004640371229698376,0.012761020881670533,0.022041763341067284,0.05336426914153132,0.030162412993039442,0.008120649651972157,0.042923433874709975,0.019721577726218097,0.001160092807424594,0.004640371229698376,0.04060324825986079,0.0,0.02088167053364269,0.10324825986078887,0.0069605568445475635,0.002320185614849188,0.01160092807424594,0.0034802784222737818,0.0069605568445475635,0.05104408352668213,0.0069605568445475635,0.05568445475638051,0.012761020881670533,0.0069605568445475635,0.022041763341067284,0.001160092807424594,0.0069605568445475635,0.0,0.012761020881670533,0.012761020881670533,0.0034802784222737818,0.012761020881670533
130,splatoon,0.18699186991869918,0.006968641114982578,0.024390243902439025,0.005807200929152149,0.024390243902439025,0.006968641114982578,0.022067363530778164,0.009291521486643438,0.016260162601626018,0.05226480836236934,0.003484320557491289,0.018583042973286876,0.003484320557491289,0.08826945412311266,0.04878048780487805,0.011614401858304297,0.018583042973286876,0.017421602787456445,0.015098722415795587,0.03484320557491289,0.004645760743321719,0.005807200929152149,0.04645760743321719,0.004645760743321719,0.029036004645760744,0.0023228803716608595,0.06620209059233449,0.0,0.020905923344947737,0.04065040650406504,0.004645760743321719,0.018583042973286876,0.0,0.023228803716608595,0.022067363530778164,0.004645760743321719,0.011614401858304297,0.026713124274099883,0.025551684088269456,0.015098722415795587,0.0,0.011614401858304297
131,metalgearrisingrevengeance,0.13953488372093023,0.0034883720930232558,0.0,0.027906976744186046,0.03255813953488372,0.0034883720930232558,0.07906976744186046,0.004651162790697674,0.026744186046511628,0.009302325581395349,0.004651162790697674,0.0,0.00813953488372093,0.08953488372093023,0.031395348837209305,0.05232558139534884,0.026744186046511628,0.044186046511627906,0.0034883720930232558,0.015116279069767442,0.0069767441860465115,0.0034883720930232558,0.04186046511627907,0.0034883720930232558,0.010465116279069767,0.06162790697674419,0.0034883720930232558,0.004651162790697674,0.03604651162790698,0.03255813953488372,0.005813953488372093,0.002325581395348837,0.004651162790697674,0.03372093023255814,0.10348837209302325,0.0011627906976744186,0.0011627906976744186,0.013953488372093023,0.002325581395348837,0.0034883720930232558,0.002325581395348837,0.018604651162790697
132,genshinimpact,0.13317757009345793,0.004672897196261682,0.02453271028037383,0.004672897196261682,0.02336448598130841,0.04322429906542056,0.02453271028037383,0.052570093457943924,0.015186915887850467,0.05841121495327103,0.002336448598130841,0.02219626168224299,0.015186915887850467,0.09462616822429906,0.04672897196261682,0.011682242990654205,0.02219626168224299,0.009345794392523364,0.005841121495327103,0.016355140186915886,0.03271028037383177,0.0,0.016355140186915886,0.02102803738317757,0.02336448598130841,0.0011682242990654205,0.015186915887850467,0.009345794392523364,0.014018691588785047,0.036214953271028034,0.002336448598130841,0.054906542056074766,0.010514018691588784,0.015186915887850467,0.06425233644859812,0.0011682242990654205,0.007009345794392523,0.002336448598130841,0.010514018691588784,0.010514018691588784,0.0035046728971962616,0.017523364485981307
133,samuraishodown,0.1308411214953271,0.010514018691588784,0.0035046728971962616,0.008177570093457943,0.0514018691588785,0.036214953271028034,0.04672897196261682,0.05724299065420561,0.02336448598130841,0.056074766355140186,0.004672897196261682,0.0035046728971962616,0.011682242990654205,0.07593457943925233,0.014018691588785047,0.0514018691588785,0.004672897196261682,0.016355140186915886,0.0035046728971962616,0.017523364485981307,0.0035046728971962616,0.002336448598130841,0.05841121495327103,0.005841121495327103,0.007009345794392523,0.005841121495327103,0.010514018691588784,0.004672897196261682,0.009345794392523364,0.026869158878504672,0.0011682242990654205,0.004672897196261682,0.014018691588785047,0.06775700934579439,0.07593457943925233,0.002336448598130841,0.0011682242990654205,0.0011682242990654205,0.012850467289719626,0.002336448598130841,0.010514018691588784,0.04439252336448598
134,baldursgate,0.1705607476635514,0.017523364485981307,0.02570093457943925,0.01985981308411215,0.014018691588785047,0.012850467289719626,0.038551401869158876,0.10514018691588785,0.07126168224299065,0.028037383177570093,0.04088785046728972,0.007009345794392523,0.015186915887850467,0.036214953271028034,0.04906542056074766,0.012850467289719626,0.036214953271028034,0.004672897196261682,0.009345794392523364,0.009345794392523364,0.06775700934579439,0.0035046728971962616,0.02336448598130841,0.03154205607476635,0.008177570093457943,0.0011682242990654205,0.004672897196261682,0.0035046728971962616,0.007009345794392523,0.018691588785046728,0.0035046728971962616,0.03154205607476635,0.007009345794392523,0.008177570093457943,0.03271028037383177,0.0035046728971962616,0.0011682242990654205,0.0035046728971962616,0.002336448598130841,0.0011682242990654205,0.007009345794392523,0.004672897196261682
135,xenobladechroniclesx,0.10470588235294118,0.0058823529411764705,0.03058823529411765,0.004705882352941176,0.018823529411764704,0.015294117647058824,0.04941176470588235,0.015294117647058824,0.02588235294117647,0.03764705882352941,0.004705882352941176,0.009411764705882352,0.01647058823529412,0.10352941176470588,0.03294117647058824,0.009411764705882352,0.036470588235294116,0.04,0.004705882352941176,0.0035294117647058825,0.03058823529411765,0.001176470588235294,0.018823529411764704,0.027058823529411764,0.011764705882352941,0.01411764705882353,0.009411764705882352,0.002352941176470588,0.011764705882352941,0.05764705882352941,0.052941176470588235,0.041176470588235294,0.0058823529411764705,0.011764705882352941,0.08352941176470588,0.002352941176470588,0.0,0.002352941176470588,0.009411764705882352,0.0035294117647058825,0.004705882352941176,0.02823529411764706
136,batmanarkhamknight,0.20141342756183744,0.001177856301531213,0.0035335689045936395,0.04711425206124853,0.0176678445229682,0.002355712603062426,0.10365135453474676,0.007067137809187279,0.02944640753828033,0.0035335689045936395,0.0035335689045936395,0.002355712603062426,0.002355712603062426,0.12014134275618374,0.03769140164899882,0.008244994110718492,0.02944640753828033,0.01884570082449941,0.009422850412249705,0.007067137809187279,0.002355712603062426,0.011778563015312132,0.020023557126030624,0.0,0.01060070671378092,0.030624263839811542,0.008244994110718492,0.002355712603062426,0.01884570082449941,0.011778563015312132,0.0035335689045936395,0.008244994110718492,0.004711425206124852,0.008244994110718492,0.14605418138987045,0.007067137809187279,0.0,0.024734982332155476,0.001177856301531213,0.0035335689045936395,0.011778563015312132,0.008244994110718492
137,callofduty,0.1071849234393404,0.0,0.01060070671378092,0.045936395759717315,0.01884570082449941,0.004711425206124852,0.06831566548881036,0.002355712603062426,0.023557126030624265,0.001177856301531213,0.002355712603062426,0.020023557126030624,0.004711425206124852,0.04946996466431095,0.08480565371024736,0.008244994110718492,0.0353356890459364,0.0176678445229682,0.02591283863368669,0.020023557126030624,0.005889281507656066,0.005889281507656066,0.04711425206124853,0.005889281507656066,0.02237926972909305,0.0353356890459364,0.009422850412249705,0.001177856301531213,0.071849234393404,0.007067137809187279,0.008244994110718492,0.005889281507656066,0.001177856301531213,0.0035335689045936395,0.02944640753828033,0.04240282685512368,0.002355712603062426,0.13074204946996468,0.001177856301531213,0.004711425206124852,0.002355712603062426,0.004711425206124852
138,perfectdark,0.0011792452830188679,0.0,0.007075471698113208,0.04009433962264151,0.041273584905660375,0.003537735849056604,0.04481132075471698,0.009433962264150943,0.02358490566037736,0.0,0.003537735849056604,0.0047169811320754715,0.0047169811320754715,0.08726415094339622,0.049528301886792456,0.0011792452830188679,0.0294811320754717,0.05188679245283019,0.03537735849056604,0.003537735849056604,0.014150943396226415,0.007075471698113208,0.02830188679245283,0.0011792452830188679,0.030660377358490566,0.04481132075471698,0.008254716981132075,0.0,0.0660377358490566,0.02240566037735849,0.08608490566037735,0.0023584905660377358,0.0,0.015330188679245283,0.08018867924528301,0.01650943396226415,0.0047169811320754715,0.12028301886792453,0.0011792452830188679,0.0,0.007075471698113208,0.0011792452830188679
139,kingdomheartsi,0.099644128113879,0.0035587188612099642,0.027283511269276393,0.002372479240806643,0.0166073546856465,0.02491103202846975,0.09608540925266904,0.017793594306049824,0.0071174377224199285,0.028469750889679714,0.0011862396204033216,0.005931198102016607,0.021352313167259787,0.07236061684460261,0.03084223013048636,0.017793594306049824,0.03795966785290629,0.005931198102016607,0.00830367734282325,0.004744958481613286,0.02491103202846975,0.0,0.03202846975088968,0.036773428232502965,0.03084223013048636,0.002372479240806643,0.04389086595492289,0.07236061684460261,0.002372479240806643,0.0711743772241993,0.002372479240806643,0.027283511269276393,0.00830367734282325,0.013048635824436536,0.04744958481613286,0.002372479240806643,0.010676156583629894,0.0,0.01542111506524318,0.0011862396204033216,0.0071174377224199285,0.017793594306049824
